id,n,e,p,duration
0,c427978cd0102b8f51049d8949a9a5eb63b5c18503a28fdd13f06e0056da754d22b27efb69f16e89d16acaf721df50b44c3146074c4e2bd055043bfecc81fc8ddaee322a245a2c02e8d76be0ccfeb6d777ee7015a07116fc536033a3b672b63a0d0e774f6c9336460459800d8e56951627caa7c754fc8f4978ab03187ba89d1b,010001,d8fcc18c2878af2661d8f522a18f82226ff572fa3bb2adf46a69ba559fffd2b91a38b984cab1dec320d1e5d5d860bf02ce848f493abdb7e5df221c3bfd0e471d,0.690292104
1,c79ab6c97fcaec320d2e214d1bcee427b9b31e4b111a4b243d77292382fb2ec32b416b409dc2ca7c7c2f01dc8bd409a691869be9c9e487ac2e9f290c73ebe9d9d7bab4da8e4617bae8733cc5e7631a9d8d4ab02713c7acc855896de4840797fed0dfcf3eef9af9f19722a340406f0ec0d1c96f0e1102a3bd78eefa19265751fb,010001,d962355077cb7d3a7324c60780ca11a76a15df3c052df9e2704e0051895a5cae801817b57a35626845501dc3710870f3204fd8e6df64c104b1930f5a7eb4cf8b,1.077320714
2,bf9986f56b8d9e7fed0a497ea79d8cf62eeab07e2a0fa63289f55d73aea7ed8069cf26f27e0b435f3fc2cc539768335c586e97c7ca326ebe176bd6345aa8672a652e3f0a9937ae00d301426ffa77d226109bc065a6cc56e26c290c67247e548f55ad0271115840e3d2385f4ffe530e26e84223328272c58f72f54f736039177b,010001,c660d4fb66dcfcf816a1bc2d1733f3d856269d7ba6854e4d4e95fada29e321b0e6bb1d75626d95a6b35528e0983d51fe9ad0f35f8f50a229dc0f5fcb06b357b7,1.680352031
3,8c8df78268d1ae602ccfa3b709e5d4775b04fffad005dcce27c9cfe31c594c6e33e38d8d00feb7d57fba3e1aed51efe7de15df4b9d80d1ea7d85515e441009a4f30a235347accf1f1263f8d84a10c38e56f937ba4ac88a163aa8a1493e6676fd7ef14c610b06af2ff347fb38f5cfb04690eaebc328bf3f11df55353e882f58a1,010001,bb6162960faf684ca50f0b31b06036c39669c56ef10bd6f53cb05f3ef4b9c2bf3fbdb3efda8f80e72ff9fd741fb96e55f0424be32b13beb5702c2c49da3aa0db,0.492297574
4,9d70f3736f536285e3f3d4b6ac364562ecbe522026d68128dfdcec49914d591cb885e49ee3a5efd410ee68395b7c0de0f658a697c0d8d7398a3b892bc6685cee63393351453781da15620491f6216312d5e0d14a0befc9d245032efcd6d9ddce2ab9e49207c0971790174f661dbfaa0cb46cffe36e18da5cd52b123fb0bbcbff,010001,cb2b66b380dec1e90aa452fe14b4a29e442a2b331969576e66718a29d8086d9b45548105b80b61d20b43d146e68b896d6ea9df07ef3f20d0248751062f299b49,2.046188399
5,ec849743c3d3865382cb387b68a7a94775ef85363bb5bb9c33cbc08c6225c4c4788ee7e127c4f0d426746d797186e5ccc199c7b06efdd2ab4a1d0f68b4099e87457478f9710fd1eb210c417509a35bfc35c01953bf8461f4c161c984f83108e5ccd9166ba044c6abb9ae63207430fc24c8baae4ce6ca59031478873609a1a037,010001,f20ea869120f1eb0f67a1f5bce7c8a97991c4b81140bad2bf82f76986cc0356821b61a3b4cbba661c20e65ee27e7eb646c48edf380f2f39b9d010ea46a893eb5,4.008321323
6,ba1ceb6dd2e0aa0e9d50d13962709ae6817cba64464383a5ea0ff96155107f8ff7eebd3ce1a8c1dc53319fa877c7f527068441c3df3e1135dcf28966e55eb97a0fca818714889d4d355113593056f6692c80be413e5a963ef37e7257dcb279d311754d6b59211fe186845f5e994c1764fcf26eb565256d677ca79967cc305e05,010001,deeca70345077b459d44d0b08cc324edf1f41b41502d33e3879e6d661a7177b44172aa305d585f5356564d6d408e0671493524397b7a6c79421b027922fa8e53,1.816335591
7,b40aee3af233d0546bf801c7aca445a951d7fe7962d5b85dcf26b34465ea502657baac8be383508c6835de5bcd67df46e37b6d4b6853fea583b55bbf54a26562697983412816555731d7c01c152a7586f100af133c5d6cb6ffb84a1c6e485b46b8ccf0115daeaffe267257811ffbc652776566425a5568e94a81af78c0960501,010001,b719ba41cf3ac002b0a028c2c55b8950c486361ce2bc9bf9e820c671e506fde50d0c8d3916962e343177e9349840a1a7e51f22b88ec61fc5493470d453e2cb3b,1.323300709
8,ae3643e14d1337166f6f05e9ede4560bd919232b3f65af6510d950bef0a26901cc4a3cb40ec07546fb68ff721b6bd4ff04d11056b4bbfb831aac38c7d0dd9235242e634952022f3b235cdf30d14f8a49b533d012497998d37a7d9308ca8b31c3be1892391663156144d46e0dfe4dd70c117e576bb03cc7427b15443d65bcd09f,010001,e0b660120d4695787209547f83c368526cd8aa76395780f5fe684774012f5c8b589c9c89818ac28f264b58cc6d97f4e7548118c08503531e332ef5bde40221b9,0.649326408
9,c4194e32fb77ba3083d14ac9720cabfa1674817b3ad8a364bd5f194936d37808a4983f4b84603afb6e7afc735f998d81878f4c4c144553909d7b0058b1c250e1065acbd6a3f5178c41e89197ed7c8e941c359dc9c7915eea777ff400a49a50d54b8cd4c60170f180802fb5d552db5ee8bac45a5674ed81ac0affb9ba24c9f579,010001,e74135299cdd14bac9d38468a11751844b3cb8e0a9133fb8d349f3a0aa9be400da0a14acbfc72ffb5ce9441fa68589f8a464db9ce8aec3be732ed3d94a5d814f,1.792355620
10,cc095384bbaf951e27cc6219b5291ff365f1146b75450e24c19b7aa659716c0a7736a66b6a521c7e733d1e35b65337115f2c95b604a0f33bc616615f176972615fc7f509cbb25e37defd295f8a18d9260fe054632e715a8dde6bfa7795f6424a35ac3d9ebc2fafb8ebc2beb97b3372028e344cd64eb863e480b0e1dc4089d897,010001,f98f6f43e2118811a95cd1306065e25c01d712ada1035eb730f60f9ed49ad9831bd19367616e3464e9e909e40a6b241a7edb452e148543a5fb2d7d5053c7ca75,1.739334039
11,b26dc305029add706e3e990912ef22f2518ffbd00441f27425899bee39aa22419a20ef06f1bbd54f2fc1db4adb13530a7074ced5c3cf6aa26bdb3ba0f116f9d0851742afa38e971dc3c873a6d99812908f776437705355a7606b8931997de1c7247117df7c83636fe4599fae81f98c91e83fe345716a295d04eab7a2fdeda9f3,010001,e1feccfa66e2c8d8b0c20ff529f11660db92dcef5253426222e5b09dcb12342dd26a4bc148a0ae2f5b0edaeb83589fd801a55b2bc46986f49992adb09dcc9137,1.016335329
12,b1e79b37a94121d40fb28f6830d372869fef7f266b49a37e5790a836caf50b79f6323817e9ce44f9288298e63a57b81a72462bef1edf5874eafeef6729b940abb68b224ef214c478cba94f736693e2eefc3c2bafaadc06a4a3fa1df71d2a5ee0e35ef3836fa25304d4f529f1115e16636dceed1c647bff3dd487648672978393,010001,c38faa85e09bd8f9733a7f94144ca6e5367cb09b7ce369890b25ae100a832dac9a6bcd2273b721530b0b8f4a0ecc7e017764ba6cf75c76381d23dc0afefabdfd,1.097331242
13,e8f94774460945f3ec9e3c70a85d5efb3d4585265030b18df80139383f7a8bc121129d3acffb612847e5729222ff3afde2d326f405f9e59ea5674dad8c126220eea640bd33e18a4a7690adc21af31986540148bed54b3fb675153efdf73deb1fdbf0ec9fd8e17e1eecfa717448f3e67fb908693bc1e6ae95e27309202888ccfb,010001,f172b2df1d9646550df79d126c1911e6cd467ddaede86fcde7a2a78a02e13029784a3fb30e6e8b9c08f54ebe99053c21bcd5b71af01937b42ca15a95158f7197,3.695365272
14,9f53ec9a6dbf4c1d09cc0d2f4035d218f1b8ec19eefe611d19b961d9726ab5dcc6959d28f91c384426e07fd10dd725808f1419bb22ad07e8d67faa8ea8d40c12537141997f6968eb7c29711e48e829922e49038060569e1feeb65c75a6722589c99950f6480dba80575c5fbad5e28955e81dd8eb9f7bb365d8299ece4b48025f,010001,cd20cd22ce4311183b25bd6037f3f0fed63c1bbbe764a94d83c5d2eebdf84aa99effb111c0506334b4c73fb3288a51bd641d29a037b6597dfa80f4a0d26d4299,1.365319201
15,af7c3e5b4d2bbe9c4b9d8ef70e80c7280c7694a8799c42d3f8a0dc344edc9c4b5083b75a0f4ea93224166f78b9a9e38579071176fe37b89160c5cd8c677801ea4627086d8209108fbb2ca210bb66f7e387f73e37e6f8c55517ff4b1d7193822ed8cf94074728c2d0f3227a88a79cf5df809fe36e5743d67511ea9c1d0d95ef8d,010001,d0a954b6bdc75b19f7320468e1a53206703daa82a73be5a9d594fc6351b7e8db6f1db5b08880a14fbb05a087f4078bdf699addd171fda7a23dc47c9ef872c72f,1.359211940
16,d1fa37cb0de7042206125f21e3bead289b809a0f119e5890df7761948582b178fa46e334572dbe86e16665034e9e4d3369b1ab8eebd4888c62d4718a70bf76743600c45dfa2cb9d1301fa94d914646bbf741a9f755d9c1003bc7e839522544ce7fb6d461f06f0853952b2d4cc9930d39db2ecbf9da745ee5ac6d813510b59297,010001,fabe23408e92cf778880afc5694806fe6007bee2bb5d90265e8afb084103af327b593ada9375092bcdee143b779c79d39c60fa14d0b5003d61b97c2e7da2096d,3.216303242
17,a450d8bda1959c5b4aa03a785fb2937ab0ba7a45108134626fd3fd22d131281a1f8d5098b669758e8d3a84fc4fb061ea5486d194001d736ae9665f673cfd9a29ff743caea063d1cb27b994610339d7a32e67cf53b9fc6a7a632223e1aabb9e07fbf99bdee0de0522bd2c8af727dac10de3b20820cadccabbc1baea2439ff729d,010001,d3b8a0785bb465e6069f02c561e63ec14d1f2abf71b83c1432244dd723522b0c4862a4a75416fa1f970dc4f6f675b4d4fb38425f22178d822375c1c9d91af1d9,1.220689658
18,b40949539215ae8fa403908a88f05a713cde125868e4ed26f328f8dc3437c2fda01618532f1ae36f12fd7af23b612643e44981ece3cc5246e40b1fa9407468448d632defd681f0082758e09178e4ea197b708fba2cf8c69a454ae22ed2cba4e44b78356e250ce5df7eb84e0b7f41963f50ae8a52444a4266b1b8d0247f2a8d73,010001,fb356abfa2fe9f022df23b595fc5b562972f2ffa6d014210a7a7094cf9d2b21422f8535358f59fbc566e75e5cddcdce1b3f7fa56651eda9a51ec91594f6548cb,2.329267534
19,a578dba6686238e93e88e984be176343bba258503056d05f16072207e9d39e53f3661895685424680d7df4af680d3aed704d15e7afece34ba54694bcd5270eff3734eebd60986edf9dea12d2959c0dd6f869a9d21470f5ecad95c6cee1db7c547bfba05d7ffd24284f5406fb37915ba851aaf75b230ebd7a79db1cc6aaa80767,010001,cd0f6487d663d606e3fd30738b6003b1a97f69804b3bf22799bab9e2f52dc5a05106e4abbbde94a66c5e3cbe534004e1ab8563c842de3f10c412bec88babffdf,1.535295793
20,9dbef1bc85cff20c1291e2dfa2ac2ace4ec4e0035e3cc68e88610937eef1a7824f77a16dcf29eed321cd64653702a3794d76aa33cd755e12340a691044cb5a170d620a431b3814aacefc3fce9fcfc9cfc7dba0b083f43f7d8632a9556a40ec7afec792c5e86607c4a7d52786254b1e31c123557889a002278a4a3ac65883e353,010001,c75b51c8d071180690d3a87184a1f0e4f3f9425fca699436e931f1f45c5f41df4f4ba061420e89924c14ab517767a04ab327c3fa35d64209727eb3f1db8f34a9,1.239322647
