duration,duration_extra,return_code
0.002712358,0.000000000,0000
0.002435460,0.000000000,0000
0.002675509,0.000000000,0000
0.002696086,0.000000000,0000
0.002591481,0.000000000,0000
0.002662833,0.000000000,0000
0.002349002,0.000000000,0000
0.002682692,0.000000000,0000
0.002676878,0.000000000,0000
0.002681710,0.000000000,0000
0.002696015,0.000000000,0000
0.002682593,0.000000000,0000
0.002528496,0.000000000,0000
0.002684866,0.000000000,0000
0.002996346,0.000000000,0000
0.002594457,0.000000000,0000
0.002689318,0.000000000,0000
0.002696995,0.000000000,0000
0.002678357,0.000000000,0000
0.002569044,0.000000000,0000
0.003093190,0.000000000,0000
0.002977291,0.000000000,0000
0.002680812,0.000000000,0000
0.002680036,0.000000000,0000
0.002551698,0.000000000,0000
0.002355582,0.000000000,0000
0.002689335,0.000000000,0000
0.002678365,0.000000000,0000
0.002671945,0.000000000,0000
0.002648896,0.000000000,0000
0.003102037,0.000000000,0000
0.003266274,0.000000000,0000
0.002621201,0.000000000,0000
0.002674846,0.000000000,0000
0.002671190,0.000000000,0000
0.002934685,0.000000000,0000
0.002709402,0.000000000,0000
0.002684562,0.000000000,0000
0.002674721,0.000000000,0000
0.002624638,0.000000000,0000
0.002687528,0.000000000,0000
0.002322588,0.000000000,0000
0.002674689,0.000000000,0000
0.002681895,0.000000000,0000
0.002625295,0.000000000,0000
0.002676049,0.000000000,0000
0.002307778,0.000000000,0000
0.002686013,0.000000000,0000
0.002681267,0.000000000,0000
0.002622965,0.000000000,0000
0.002942776,0.000000000,0000
0.003249994,0.000000000,0000
0.002731886,0.000000000,0000
0.002749449,0.000000000,0000
0.002682415,0.000000000,0000
0.002910919,0.000000000,0000
0.002998099,0.000000000,0000
0.003076227,0.000000000,0000
0.002615024,0.000000000,0000
0.002678903,0.000000000,0000
0.003218931,0.000000000,0000
0.002388123,0.000000000,0000
0.002713313,0.000000000,0000
0.002676829,0.000000000,0000
0.002676446,0.000000000,0000
0.002713254,0.000000000,0000
0.003198557,0.000000000,0000
0.003036990,0.000000000,0000
0.002663909,0.000000000,0000
0.002674169,0.000000000,0000
0.003257901,0.000000000,0000
0.002358189,0.000000000,0000
0.002680599,0.000000000,0000
0.002672243,0.000000000,0000
0.002681011,0.000000000,0000
0.002946434,0.000000000,0000
0.002729366,0.000000000,0000
0.002816662,0.000000000,0000
0.002676771,0.000000000,0000
0.002474023,0.000000000,0000
0.002827335,0.000000000,0000
0.002452317,0.000000000,0000
0.002712475,0.000000000,0000
0.002683669,0.000000000,0000
0.002676158,0.000000000,0000
0.002913587,0.000000000,0000
0.002997176,0.000000000,0000
0.002705269,0.000000000,0000
0.002683994,0.000000000,0000
0.002681051,0.000000000,0000
0.002916575,0.000000000,0000
0.002976877,0.000000000,0000
0.002720517,0.000000000,0000
0.002676952,0.000000000,0000
0.002678733,0.000000000,0000
0.002946768,0.000000000,0000
0.002976712,0.000000000,0000
0.002690745,0.000000000,0000
0.002676904,0.000000000,0000
0.002676708,0.000000000,0000
0.002860466,0.000000000,0000
0.002912198,0.000000000,0000
0.002682965,0.000000000,0000
0.002682566,0.000000000,0000
0.002496526,0.000000000,0000
0.002935100,0.000000000,0000
0.002334430,0.000000000,0000
0.002687425,0.000000000,0000
0.002681546,0.000000000,0000
0.002677813,0.000000000,0000
0.002598118,0.000000000,0000
0.002699460,0.000000000,0000
0.002394815,0.000000000,0000
0.002651808,0.000000000,0000
0.002678702,0.000000000,0000
0.002625095,0.000000000,0000
0.002679202,0.000000000,0000
0.002697932,0.000000000,0000
0.002608468,0.000000000,0000
0.002680424,0.000000000,0000
0.002686083,0.000000000,0000
0.002613080,0.000000000,0000
0.002688101,0.000000000,0000
0.002390342,0.000000000,0000
0.002679392,0.000000000,0000
0.002679592,0.000000000,0000
0.002835082,0.000000000,0000
0.002976865,0.000000000,0000
0.003021011,0.000000000,0000
0.002685001,0.000000000,0000
0.002677252,0.000000000,0000
0.002625123,0.000000000,0000
0.002991748,0.000000000,0000
0.002876999,0.000000000,0000
0.002682446,0.000000000,0000
0.002678964,0.000000000,0000
0.002746576,0.000000000,0000
0.003002598,0.000000000,0000
0.002720202,0.000000000,0000
0.002669887,0.000000000,0000
0.002676528,0.000000000,0000
0.002917704,0.000000000,0000
0.002992687,0.000000000,0000
0.002684033,0.000000000,0000
0.002679533,0.000000000,0000
0.002674254,0.000000000,0000
0.002944512,0.000000000,0000
0.003004600,0.000000000,0000
0.002697175,0.000000000,0000
0.002677567,0.000000000,0000
0.002676802,0.000000000,0000
0.002615222,0.000000000,0000
0.002697078,0.000000000,0000
0.002316851,0.000000000,0000
0.002682798,0.000000000,0000
0.002693182,0.000000000,0000
0.002544932,0.000000000,0000
0.002702677,0.000000000,0000
0.002374104,0.000000000,0000
0.002676200,0.000000000,0000
0.002681451,0.000000000,0000
0.002613478,0.000000000,0000
0.003269946,0.000000000,0000
0.002908586,0.000000000,0000
0.002688053,0.000000000,0000
0.002690631,0.000000000,0000
0.002420179,0.000000000,0000
0.003297723,0.000000000,0000
0.002809105,0.000000000,0000
0.002763391,0.000000000,0000
0.002686901,0.000000000,0000
0.002425206,0.000000000,0000
0.003464809,0.000000000,0000
0.002545266,0.000000000,0000
0.002672092,0.000000000,0000
0.002680338,0.000000000,0000
0.002597442,0.000000000,0000
0.003288138,0.000000000,0000
0.002720348,0.000000000,0000
0.002680762,0.000000000,0000
0.002679302,0.000000000,0000
0.002614061,0.000000000,0000
0.002849728,0.000000000,0000
