id,algorithm,curve,digest,signature_r,signature_s,private_key,public_key_x,public_key_y,duration,return_code,nonce
0,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,b71c333805abb5dfd02c68f7d11326136210dda3f76e996fe109ec0076fe3bc6,6774ebf7d6a0358682d8fc419f6476a926dd222d12d0a0cae0e107d18fc316ae,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047874,0000,67813cbf25b9c8da911024b49531999044670860a96c8f9601a9bdb99b3c3747
1,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,9cb21aed6aae0b16b83da0910087a31238efbd345985ab7711a12bae6affdc53,02c56cf2c6a512c5b35ccbebb4ab30b488c475a3463f69b82bf1b4ec66ac09ce,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047412,0000,d2a3bd6a78a227fc9a7775403940f70ef8e3668877e4fd47d0e9862a61ad701c
2,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,904676e6ea6f2ae568e06b0fa69d1cd34b4e1e989e7b5b5807254393190f2320,4d800fde6d30ad366d23597e51804f993fb1da145f5ebc027e8b9e95fc47da68,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047972,0000,14e0b139ecdf174ea3a2cfeb85dfe979a0a6ec99d6821e9e1b5e29e43499b04f
3,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,bbde72242ebaa5ee1903380041ad5af23bc22b8f0071e8dc01c33bc750cb9605,bfbcaefb647dc432b1d2131390bf735198ff15bf5db2e63266eaa8901d84f0de,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047929,0000,8e97523a49e7f83101cd3a7c686028868bb954731264d8a1e717a9f398072c5f
4,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,8d55493391b0e7fd31fb5c74cbf4fb38257045408c3faca4e9fbeec97b998055,3f24508cefcde1d06b594720381da843b424fd508d4fdca86455671132a908f2,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047490,0000,911038b293a885494d085b1e65fea835b41f0b117e2e6c1603f7709c54a323f1
5,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,259c755a4da5c8ccb9c2b8701acb177a99b40ed53c8d0bd22c4a09f5b7de2287,dc12e44d66961cee6b4a891bbdbb065cb45301011a3f639a11a8183088de0ee6,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047751,0000,7c8e0142a600b96ea9674752c672aecb09c70e7fa50e64ec1c8dd2baf355eefa
6,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,6613812a28a259024959eac3be1430e2ff7eadfb3c8898061653308fa8142c0e,5ccfa9d9ac3217aa59b66796488930030c4af14d8511c358c417a4558b3d837e,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047471,0000,1f36f449c8c3c8d2f7a99a8e5b28382817cf48b70e8d674c361e23f6a8baf570
7,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,adda69c2df14e0b2e83f885d4723eca8cedd84536e6479885ccdaa9cc460c902,09b1d4f27f6be2b1cf435c0defc71d55a7fc5b9bc06b606c4889b5ed2862f4a1,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047343,0000,9c3b12027403f4b23a36fc248a60237f1911ba2aab19322eeee37d629747c8ab
8,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,40905b3b2ec2f68abd54726aab43eed2e8980d0477b58aade0cac684389db484,33ef99d1a58de520cd355c51b1c47728b03c0723b40e3995a19b3a2518d116c3,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047540,0000,1ba0eb34b8d00cb9cee34014aed7cba04b1d41c28a88466cca8bf375da986e7b
9,0018,0003,0000000000000000000000000000000000000000000000000000000000000000,37746bcbd5d5e945d0eb7702ac97679978fccb62efe55988bca46bd0d972239a,99ab937890ae69508bf56e72e481e7326f904547b7441786d66dd01b4f639266,bf05a9dcdd17797b0f02e0d3a30387ea009f573152919a45cfa585e51aae8df0,bf686753b97b583317a1956e84d9881769f96c7944c43d984a66c4aca38215a4,9d40a9432f529a11e40130de4cd823b7e9cb2f09bf588ca64e42485f0dd7ef24,0.047874,0000,5c63cf3db99e958fc12b8c6a14a39adf6e7501c914d42262d67583c42392050e
