id,algorithm,curve,digest,signature_r,signature_s,private_key,public_key_x,public_key_y,duration,return_code,nonce
10,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,65e5269b77a9707724a3cd6fd5161f36ec5fdd7413299a6997d353f4241f9a773080e38d39ce99d5b835302ffa8272c1,ffaad7150b4f0f688961fd2c6b15cf20268ad5692138251c8c8d4d866180d5b00395b1f461aafa063edff3a0ad7d197c,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092058,0000,119b87ec45656480abea473badd2870004ffbc7b1a39fe0660f9482379108c109c3ed8498502f9bcb242987797a5b7fe
11,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,65f33a8e46f0f1ef2cdb075f53563d3c6a4c21d955f2b06ddce1fabf572835a76e21b0da1a666f6a34b5ae12321381d7,d27bddfe40d0a46f4303f353c69ed6158996039961a8a8c1ea7ec5e002342c2592707372ab393482b2e14ebb53f9098d,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.091691,0000,72e2daccd531ab2777b9fab72cdcc3a71aafa03b840fee6ceef6bd632fa97e850e2d6015163195fbcf828f8cfeb946e8
12,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,ec49c0f090305d31cac9e9f36c70341919e938410edc48ee7ce0940113891b1d0d409090e7f0e94ff040b5ed0dd4feec,f5261a29ee3c9f2506dfd137c00ad66f4d4c70ea52db2675acbba1b7a05cf8882759727b41193b9ff5dce4dbe47f6999,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092100,0000,52b2e3bd3d5bb7451b5fb6d39d1e992cba667b00beda2d4a8b934182fe51f88d3c027ac6d4eef87d6d4925b62279b817
13,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,551da63a454a16478b42f425c8a2ef52260ebc05ac345622348243a8d4698c6b76395de73c129e07033d08b805bd131d,4dd8bfa7e323efc49f026c8bd0b6fcd2490593c5c70d843d5a4309dac60afa8a80cf14d055666432c9c75af8763b8345,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092115,0000,4b93c23bf90b3d2adbc8a24ce5e41f7f9be6cf27b185eb0aaf370f9187a46c303604da83598e7680f00d91d27de832f1
14,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,638a786fac67aaa580b9c236a8b48c093084c73d511df94f6f064c41b43e2e0e2e857e38676446ba5b393d5f3099dd61,f540c0d654fc0ace0ffecf71bd829337483687b439d58bbd890c709b71cc82ee435aa7ce8855c5309b126bfb400ac150,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092168,0000,b1df668003bda48671708cd9b4b177ba78374ac9c24fce58b57b4d3cf2107da95a8b4412f811c01f9284527c1b9a72b4
15,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,32fe4ee21c9d5d41959846bffe5cbcba151236020584920a85d09fd971f59b9c74d113af55b8b4086c99e3b48e2f9178,91eba09165570a21c975026e651506565a6b0df60d99116429707e35640949b704aee26480014ef5365bffeb743cb92b,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092582,0000,7717a54c3b9cd6533524346d04fea622cee273845b03b877b5bef1d44e2af6017c64457a0a59fb7afcba4a601f4c72f6
16,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,4f2c81f1207f0476485e8a63f0bb164398fb3e19c9de74bb89067d1f0d8e6f5c7a4fa7e82cc967e34d4b52bd22f6de16,f366250e92a140567761d2708579804b708503a564782b035c21ae442e2523d1bda2baa0fa44700c98886642dfac0f6e,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092283,0000,f5ed1be65f431a522ddca126c2d49350cc2f7f88e71444f27d7f56358e1839ad12629dfe114602a68c9a8d46d0e70bdd
17,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,886df0ffed083cf82ab46d7d3fc29e625373b4de56830452a635ce062430549d720f39f2bcce603391d998b18a2ad9c2,f5e9835925ca88fe4fd98f99f60bb81226f8144438efebcc6f6aa8fadfaa0569e2d45b0bcbabfccd9a23c6b406c79b92,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092147,0000,c98095d64a1dc9120e6a48ad07395fa920bc8135d132a730d7ec69c2a03b5e77b38afeb028ea8894f32836b2d6dfb0d2
18,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,534cbfab0006b4e0185d9abc712a8493b8fcd3426e56dc56f96469bfaa22b461f03bdbefda8cf3fd5411c749f63b3b04,62bb0d010ba6cfc643546ef517b50f4e2201f607edd5ac5efea6d2a2348044971f871924f672cc9a321fe293581c50ba,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092058,0000,e94343a984f4b53d2f7ee3c6c1a4ad0ed1f9cd582a0c9a641ff19f9676b51ed5a737f73cbb7a05e67f475f6ca6fbed73
19,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,a45bafa753aed1a2d692a193398fa04c05bf92c4efc1d4a4370ea76b8bc5c78c4d38de59a9e8484318602b5c7f91e2ef,455e7d4d1afeee885e05a94a1c92f58fcfb68f50d9abaeaa9d719bb92f9b094fcb265f8dd149dd997f6eddca4c07bd1c,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092483,0000,bde33c22091c3465aebab18ac26dd67b86232a4dc30692ceb7ebd24d08c0ae38df41de62954383928faa3a29b415ca40
20,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,39260accb4123aa5ee097c8f39d4575ea2fed8f420f71099873ff4a9964a61a96c4813966ccea7d6770d20f5069fef11,d6674e670e6bc407c4840853167edd95a09d6f0ec7d8a1ab3d92cb8d389fd844a8e2369fa64b0e1d1aa027f1fe544bcb,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092116,0000,1024e4d1d3391027bfc7a6cda53c9c7955f35ca4e4f2d33c358dcc9ad93388ae499c731d0e005d1349fc4c9c8cc0fc46
21,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,53b7a6405dca12d36fa5993675c444fc135fa1521369368c1e91b54097227cee5ea0a2e39dcc5a276637ed62db0eb885,7a38f1442db581a4b1147d17c01166ad8714dc67e2363927fc6dbaee40ddbb4192440db17bf9323c53caf14abf08c455,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092280,0000,42633514c46e71ce8705a3ce692fb246fc0efd700bd823896e7eb324a80793b7c34996ebed378d52d33433decc02df13
22,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,14d0567d704b6f4f33fcc0ed9ac69bc61ba80d5f25ea167fe6aafcdf7ee8e9e2e238ec62e3899bdc0fa70729835413a1,9e019de39483d64f7da6aeeb28594ce090d96094f39a6b5fde14742f11e21d281ee87c8c6f7f32bc339fea3c9e8c4f41,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092190,0000,fc4cd7204334d30500f78d345443e49334f5f8269051a8e3ada795674d6551570a30de7ebb6e851cf9400633eb572ce8
23,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,e456fe218c9cba34702a344fca0647915437c9b31263096c8f75a30e4a2f67f37a4b627b31bbebf28f6dffec05bc7f28,8d72c225de267549a1e64ed8cecde7ca200deb74cbed12162ab013dba4c7a2f42922c11de84b76286dbc9b5717516957,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092163,0000,7fd5cc60f28d9a5cb2042612d0e40c2c78052ee226571e2809977e7bc7276d80757a30b7c95a4ad27bd65256ae980dfd
24,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,d19d41f2fca70d07ebb306ee66da718820493fb2c641342233a2f296e2bd879a3a6c9ad7aa4e4cf5fed4fdd8f296a61c,a5e680f132c3ba2d13cdcea716a01a9ba886d02c36bd9c58675f8ea485642af50f38924ee37f81cc79c31c12e1814dc5,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092447,0000,68ec1657ef4e134126dec7563c0e0b7173767250b88976d0c66e3f3ed4d4d6a71763a449d0faf167a0be3277846fe0e1
25,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,84f83e8a59ecf2d41e9ec59f3a8104fdcd49ac18bbde0535dfb3c834a0a752e3fea61359b86323c9e64f794ddae1a3a7,c4969d78d6178f22125354e064d566766d9feea4dc6140f523fb1681c0bee5d88ac173cdb214880ee6a58c0b5305e7fd,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092204,0000,f9e8bff169fada629dc79b124b7d3f81a91c4927594d91f71cb40255d72b519581577f51f66db081e8e1f4316c5ad1c2
26,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,c446956075dbd0d842feb75aa04676cbd585bfcb0602412a26b410a731b64620e6be71d2a3042ae01b309fdcfac02804,90cd6558dc2616b23e5a99b36ae817785f96a2e15aa47e9db8016ab89b4d37d3ec29662d4e2c968d7a669ef9eebcfae9,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092085,0000,2e97d55cba6ebaa0652d7887e9794c59b7907e1ad89b7b01e30ff6ee8a91c66d08b38e4455931f219745226e704f9eb9
27,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,c9e616ad71d0691c29adddd8fa07b93b58c655ca8946ac2705f7fb20ca33c112f0f2f87916e55aa7993fce48d85a9f32,e3ae567e513020e844fa1066b7f45247e128746e092ef73471132a857e64e493f141e786613b5d807e00de3eb15be024,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092010,0000,a52b6bbb75e97f048c231a15979574e9ea14781d9c956e64b26bf16b874b962c1236e80c908fecb7017620aeec74ffab
28,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,d5067eccf98790f93d6f7caa2fa6844c3c96f368e0978c634bbc664dfe04ebfcbef37363683ad251184be892bb3e107f,971856e8e8d3c8fb071b5ce3037c5f83ace96903d83d28c2cde859073ee4f6cedadf48d1125539835d9fd1753079d53e,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092142,0000,3909fdd29f7c324e7d1cf3324303fd119feba6f694bf6fb916a9ec393d6397c2bd80150bbb40199ef3e9b8b36bc2f446
29,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,883f71c36ff878b7c37072284cb09cda32c4dc17bf1faccbb452b0da449ca36bcd9f37062f4fba198ac459d47e7ebcd1,d5bd60a852d49a0ede2d5c0d2bfaa73b3ad94996ffcc7c4261304d6d4e9a976d6e9738f6d76c67992e451f93138a3b30,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092343,0000,a1187604147dc176bb0690a1480026ed1acc83b8794a025306ed5d66a22ef04fa03bb423db68f5f15ed94a8cda05749d
30,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,cef78383ae617c5ab71d0738e05bc74937818eb556ed660d712faffa5931b3a63a8f8c05c115c680a5d4ec77cf4cf82a,dca00033a085463732da2c8957c271eadb1cda1acbe54a87568ba539b27628d57ca885d32046d73fff91791ac015930c,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092924,0000,af49e7bea83cc11046c96b2f5a2922929b8c2242db27cb55c15e61d1be2931824c8f4798a10568b7eda6cefdb76eb571
31,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,7dc87984bd6005639d076200efffdcaff6469297eea9e874a63d44dad88a43bc6f69df1f2a850adf635ad594f2a4105c,c833c1ec291b1764fb2cb965ae05093ba5fa4137227c606ce66b05a2039d090e717cf87aba17a625ef5652ea346acdd6,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092150,0000,697dad9fed9c9839a7f5eb9f16be42c47144667283466b8681bf77f298048bad865ed14fcc5f5b78bf100833578de769
32,0018,0004,0000000000000000000000000000000000000000000000000000000000000000,edd1c1166673b8c3ff5282c074219ffbf12ec10529d4ac8f272e7f3c4a9fba2a2cabf2ab74f831965b8fda6ed08d6393,7e6403e33101277ffd16d5f47651a95a6bc1a826b059c2ae6e4f88889f80f058b72fc08ff7ad782c2af4fd72b553f849,9198592e008e129d46584989069d4455886ad01d467d67119870111ae98f26687da9656a982b7c10f2f815f98d3fe4d2,37438d2685420b5af1272757318c9f03f5e146474320188f20e19298ee76dce899aa0ff9047654f58f2ee490a0a2e840,71ab4fda81c6cc4fe5df8fba04f8efa157b65498cecca8a27520a7a339ed534d0f40491fbf3be33d5147dbbdfe4871d2,0.092286,0000,8cfdf26f6e3c4d80560d03f48a5d651dcb88dcd7f795d5e2c55e793563bd46451fbad1b3908d77c211e55052a0d079a5
