id,algorithm,curve,digest,signature_r,signature_s,private_key,public_key_x,public_key_y,duration,return_code,nonce
11,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,a91518a978c03d0d55045833a94ea3e90233a886adedff952f04bc01a919ffae,c27e201612c9cbae39c6a70bc0d81000fa0e51a2d38c48599062da070553ed46,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053928,0000,f06adba4ea5a772833fb4fc32a7324a003f2c3aef61404caed7d8147178d55cd
12,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,1a6c6c47b7888cfb62b5534ece83789d830e3ec5175bd9959acd52bfd6b9e93e,5995b17c0f9c778ac958d0d8f84793d389668bfe97429a7a9da3092df99e2c47,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053952,0000,1f72e6357230356b5171dcece199bce92e991fc9e3cfdc0ca1f7e126a43ab7c3
13,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,1e9d65c1d71d570bb23d30c219e93213c10bc8f8da3884a97c03def65c4beb33,9cbe194139b1e6345e1f0da108dde89e3c38fcce6f85038c082e6741a34bdb62,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053322,0000,593877109bf84e96818fcac72418486bf08035dd4aaed7cae2f03a7bae7ae22
14,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,daa9bb65148ce2c32a933bbf6fa76e31a1637ee930ae4a2bdb422d5fa20d4e12,a10834f106f8593456d0838bf0b0f9d3218d90a5d01228e79124d128dfa0b003,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.054006,0000,e048d57666276d65c36f20ccac523cb22e722f468fb09d6b346bb4ace0c7c8cc
15,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,652937ba8e914ef8dd12fa3e95dc2d5dd754c70dd72ee2761c89d61cb278c93f,43c4ad12d6d81e5a17d24108cd34c66309745fc7984927462592158d4b6725a5,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.052951,0000,f0810185c4b6c3f7a5716a8ed88875f5d0336c53ed910a4bdbf8ca7f3e8a48ea
16,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,181317d45d5dd5e6c620fcc2d26569f8a12d1bf4bf3abbe2719c28c93d957681,bb636454faa8d2c78a4b7a3d75fc2126da6f8e5ff75fe424fdbd1f795b6941db,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053975,0000,f08b9f56d453f40fcf6f41a1a0e06efb5ca364da41488684544e9cb8a469e21f
17,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,0a126981321915773f6fec73e7d076ac623e19b45144058da151d47cf2e0bd2d,6743a29c0466e8d261bd93a3400f0cd447cb30e3af147c77a0b5a55b484e546c,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.054102,0000,f467765467b5623342cfd672c80b71e1a52ec1d7d94f1da35aa748d1cb4934ac
18,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,24fba3d31344c9f298b140ecb08c7cb139dedae2c71bea02638dd30c7784160d,bbe27f87fc28d30e51a1839630ed195d021105aef9aa37fd0d1ba6df7ce01ede,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053535,0000,3f0b9621ab9364c12101f000a51712d6ba42a13c5e4eae8687ebe2248e9ee6b7
19,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,4dd0007da7fc4972ac6ada144ad26210c8bdd1c668ac2219f22770db7fe708ed,7897af332355c816cd69dd0e21bf694dd58b4c7c87288734e67a307df6bff298,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053970,0000,1190515048792a2251a6baaefdd7679c6bba40b23813469f7907d0de1b5fc430
20,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,5bf46ee3ef0b5af4ea6984471e0614967b588723da51dfe8ccd5e807136d89ea,5fbc54a6894739a276cc3f28d35166319b45bc2d80bc9aa9f7ad0947de2457b5,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.054015,0000,26a9b91f6d21d3026557567547bc3b865a47cc7192cb7add94b21ba9349bd1e1
21,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,4faf0c687b7178ad8a0e8b96834928d9fb838840a27c5d65ff0d6a45caa43de7,5f6e7e149463df083d9a5760b698fa76f172f53154c98014ea46733b92b53198,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053982,0000,45aa05a743d14110a02eabff42452235228628108fb522c2672c5f2ecdead16a
22,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,5a880c289a0eb77dcf284cc2779c4760692a27227131e7c2298e9eb94e60c488,36fdba29e604bacc4ab8595b0d331115bf52f24fd1f050ebccc4acc5972e1dae,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053891,0000,fdfd60c8b0b32f2172f8a46ecb2643c4e37f06d6a19d656e4173a781647886e9
23,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,b4a9c785f0dbbb49a8022dbef637b23607a262089a89356de2cdaa2d956a7750,7599131197f00a92a37117aafd372f7975011a018923c41abf9249721b14d2f0,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053966,0000,9147d5d10e110f9883cda47983483affcd18a7b7bfdc2ed41078f6c6d4f82d0d
24,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,631ecd778260dba57516f8fc31c996244113fd343b4dbf42a869a6382f9b665a,aa1c37fa55b048ac7ae57e537888b879e901a1133d8c91ff3aa7e3cd8ba06a47,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053904,0000,f39ef38cf9dfae7333968ef98916e05327619a3658a8a5eb1c039910ce747ca3
25,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,bf4a7ffb139d55dd8d78557fae005c853601256cacc9c761acdf87273325ae99,890a25fcfafcae59ed7810239033bbb57ef851b3d8b218e2b635f508bfcab618,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053429,0000,b8817d120e50aa5a8f948e7f3c2152a5c7003120bcebd515324d5d19c4d85ba8
26,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,ee0416436af35db04173a0c23c9a9e2a23691c14a05af35d059542cd4a01faac,65c005171314eabe13a9e6d5a72a606b79857bc96caab13c8ba5c64fb513e410,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053942,0000,4099dec231e5d3e888681757e5f09e7a192a621c51a28d2b0ba28cb54a0ab986
27,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,0de6aebd6e40e12533d5c7f13d87cfbe220e449207126db789a4d17d08933fa1,b77d41919fa88c868ede93706fff74f78699515184906af0007232eb8db95539,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053987,0000,ad6c5ac5441c451198dbdd933add55773f3f55a0acf50c9f79ba054a043c4b21
28,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,6f98b9f5d067d8515c95c73c65e404f7760743f03ef7a34edb99a12a0f73522a,709a5cf39e93ba952e6ed7b5d36435d92328c2c9dec9ace9aa10937f272f1bbd,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053945,0000,88956f790a04f249489c8d031b20f3b688b2e7eb05ef19bfce7117002f4a807d
29,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,1edfc231276e949a782b326c8b0fb141efe3d4b81bb467fd00189a5bc85ddb35,f35f0b78c55f92f60ba5e5253a80c690d793ca5f28694ca72f9f202e90a2c0b4,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053987,0000,c331d67b26001c36a364b0db2e259e92d34ebfcd7ff6c997eb6de4fbc6053df2
30,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,b67b5c6e523418beedbcb46db2990ac96db86c5101f7645d9ddfd2b97f398f9d,99bb46fe7807bff244b14b53cb8fc655c717b83dc167238b7bb1f832c4e55ef5,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053996,0000,75371b70397e9adb22f2f445c59da0f9528401328804951a24346a10cf61e1fb
31,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,1d089a4ffaa3b7bf6d4a977e96a6889b7fe3c83c9e4a2d6d686da48a86c84f40,3c61b3a7be4e660cdf650452492dcb976a26daa4692d77f4b587de3c9b3ec3a7,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.052841,0000,5dbf906c28957d29604b06f44a468003d0f837dfccd8a1bc9f6bf5356298d4f0
32,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,cb84dc3ae07e6c48f8cc81132cc07ffd015c6203988a011cbe177de094f2c6e5,d5b5a7e99d3fc0931ae58b675770131320b2e7147706cd8ec985f39fa237df15,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.054006,0000,6ec5b8290fd89bcac822c79b901f14e32b51b04aa79fbf13de2631edb1957663
33,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,8a0d06febc1771f97867f9cf0d6ad7a9639199d648c72d97103cd159204ced63,eb5e79199c9c0ae4ca2665f1cc2c5f19c69d6c34da6eaa309a32cc8933e59034,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053972,0000,95c57b09afe57fb846cc7b83c3a8f1f12a19c9bbfcd6134894de8858c12558ce
34,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,fd477f9cc3d4d84ca8c8bea59bef200d44c77f2c070c51d427540bfc76f3ccac,a44811c03c545f1266d89e13c78256043d512bd6c0bbbbfa8899c9b9c9d56be8,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053385,0000,bbbafa09a2c051609a5e258bd66092049067af2dee7db342c125f966ddca48e5
35,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,06af450328fcc4f3ef3f59e7c53882a7b1bc28f8e169e258015db411c46e5ef7,3967e484d4bb7c0df1f100d6981275aaa7d2e2281262ced333f06d8968f3e58b,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053871,0000,f00ca94e7c3ad0a498b230532551be7a65c693b2d9414bfca3e1ab94062392ce
36,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,2f745b7fc4da4394ec471bc286426f974c9a19f5edc48e7ff75bb9cbb8fb0e88,a475d8f4a398a6fdf1aa5a850d5e4882a8767e2024a50cbed3008350655c52f2,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053982,0000,5ee64ce99f686363ac94467074219119d2d48a39c6fc06a17515dff7a1dcae70
37,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,16caed6b869c53939ad4d9340023bb488b19164d456d2351b87626934b374cee,fc1d98c1b90b703782ce70067e896d84e5f4427594cb14cd15e156bdc367a327,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.052479,0000,78f9a481ca959e6004ca544e4ad3030cad179ab2902caeee633463af586ceb34
38,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,ec85d0eccbd340acb38855364c6620f281950658247d2460eea7d4128ff02193,bfb6d3b3a2b2119fd3e0ce4cbb708fcef33b33dcf4f4066d9d8df32a1bc6e3cf,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.054099,0000,80da14db763e4dfa683dda3df562c8a6b8e6396668b84faa2cdb8cd70048b02a
39,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,118b0129d40f09a64c90eeab2cec00ceedca5d9f249d259659ca446debac7d81,e27a99acfa6d0a13dfef2319ba0f209ee7e868f8693d563862ab1269514e8c0c,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.054146,0000,c97313d70ea660e5d552338ca2488a211d3ea1ab3616ffffb23b0626cd7c074a
40,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,916976a3c64411a493ecd2ae2c548cc231124b3923422ab9f153f588abe31e3b,3aab7ec200960437a71e827bc6332bb58f697baacde3821ee50ba0ea353231a6,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.054008,0000,e31d06dd1db118332686187b759cfa10272799ff20baf12fd2c74a0851fdf832
41,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,74551dd35b9ae1804256f4f95eb984d520556e53a868e22bff3e73c34193a78f,f464aa864b870498e8c32e98aea0735945c4f1997fa01f3e7e3e4d43fceb77e7,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053962,0000,14a65ad8cf5961dff51fb9a44131f26eb66092d2956822b06d06c2e16830ea7c
42,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,87e6976eb266b7845fd983c89d2678e7c2a3f3198fc121b9c4abda2edc6d4ea4,225c0d044ff87499602e6384caf373a3c11e13ae680c9fb85e1e06b84afc552c,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053331,0000,62fdb9d63e9097e2dd6c999e61ab247dc63275a59b44b950233e417cbfe354e1
43,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,134670c91e7300065c0fbdb99eb464fa2e30202c2d5b5d71d6b66a17737361be,13e83f268143c7331b55ffb945acb5bbc8ae04030046bef282599920c7b9eda2,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053351,0000,1255c7541551f069351ccb7ed0ce121a02b2f868819ec60591b848a67f0b9e99
44,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,3f9c91729ba3852e80d768ca6589c68f64736bba6d41c23e5524b23cf6d9df23,eb335ad782c55ab458d804f89ae7891833ee83e5298b106292b74471f366db77,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.054373,0000,12969b2ebeaae75d514e15ce2b8d375842aa58e0965eaa1593a6c0bce05dfe0f
45,001c,0010,0000000000000000000000000000000000000000000000000000000000000000,8ecc560bcbf5a84c55d6b3975a1be20cbb41b9a1d79e5597081233ee60e09c9e,1e0f0802c16a5ebd86eb06ff05d560a39049acff85afe8a9858f4f83ad11f50d,6005d4e9303b4daf2c840b93fa90b599319dcfd8af1a11f80135d5ab8bc1dd9c,64af6e85231cd066e8f021233867443c3f9e4288ef5dd8fac7eb26cece91ba25,54b4aaec850bf1a761263518758902d1aa4c32f2a20be97b58e0ddbcd5bb8659,0.053992,0000,2b43d8b5401db20eafef39feb9588067157b3ee9f40d25712be9900bc45bb4ee
