id,n,e,p,duration
0,962b0b81ed0b98a17307807bb7b856856ec0ecf0a4be11a5d156e0dd4e7d587174c71b4348a0b9f1669cc7b5915fb9afa0ca3a427412a61923553e9a549232c3cf957a247679b9dd791fbc79e8c3f59c5b36f0344e1e19d0efefb42786f6bab1c12ecd8ddbb629c0cc6ebcfa59202a4fefdf306d54485bb4cf0208658e11dbff,010001,cb8f70b3775d18e9abfe54b0ad0de7e21f3465e24a373a67479c8ddea6b3fe53de821eee1df76c1a29a7a35a2b86e3b62aca0bc9bca5ef75a7e8732fb869c303,0.574037761
1,aacf1847aceb389ab84e7d3eb5f8e7ccc72e324a301f7a9ef66d2956b72c5467f2516e3078bb0faa2cc8b8f635d3db91ff8592e2fd3e8c68bd5d2f63b72566d21a2cabe3b8e7387ed1ad47905d47952c4b73ba9f2ef8e89d3af700d9ce3d03f6a0c78498a731dc1a0188b230ce6974b10356cca656feaf7af17395eb8b0e2ef7,010001,da34f2d289372a89a119448a7eec2e0f38308f3445b66c50584032d4afe27e3d17006ba5d919f190ba29831c460adcbc631ea4f3c4ebecfe8b38531bc10ccdc3,0.285011922
2,e3103723da3e375c4a67a97d963bf8334a885d6c7b16a6ba6304225e5c2ff224f66d61b956d86ef84f5c645fe960e38f144dd25a236fde3e5fe7946a741582d32495a08ef3f604748ce226429eb7959acd774e197ad6ed9d1cb18a72e188b4b29dd826b83afe8c1a042e1122032a7caeab2a57290184faaad34c491a7764b5f5,010001,f7556d1caf49b9df10f3b56c2b143bfee90f3dc2dd1448e8555f2e10ffce78efbf4a011a082425df0130738a4d6534edea2307db90b21903ab1be6f6d6d6df99,0.309994008
3,a1924fa28843eeaa8dcb3a1fd5db18f91244d17e4d8d91cc4ee3940c95dde3c0c1702c94a507665b8994c812d14e0344cb51351684e0a5713642b844cfdecdd17380769ee2a1531829d7898f3a9382b86479e0fddbee7750a37a074f16e5309535b191328819193c21fbe3fca6fca2145bc95bc649fca82f9881ef74aaa36903,010001,d3a4f7bf237c33672958a10d1a66f480fd3501ebc05aa47c01b259369ce4d26e2c27466b4e255c939aa802d0eef95446f8a50404d51dc4105a16500715e21bc5,0.452006609
4,a56bdfe0265360ac3504e4914b2492afe7a9b221a3b562e6ca228a28914d0c4ab9c973c6f6baac6820f5baa81cee19485f0365a867c05235d55c441df5b4c40c85aca79ecad1e0d54bba9d2284a8a9194ad107614867a2f5a20b2432c81a68f291bfbbb1341064d8ac3e16e7ff3cbf325d427ff9d34f726fda3df1cdc0b0e5f3,010001,b6b07aa45f376586915218f7cddabceaf4e27086aa03add67ad3310f03d6a7feaf017598801bfbbf6329a7933e2b4c6e9e2e769d9816972c2996457ab1b03a7b,0.541025955
5,91497b80050c2194ebfaa062d1305f903a41d5a08df99a5cb677d384a2c519d939c35aef8d22c47039bb03d739987875a9d4e8b2edd536ce029a9b2b1205b7bd6d632b8f154337c44f3bfca3be5cb99eb82bfc342a9c611bf3f7556e3cc9091850653cd263189c9a15a4ef6e283b31db9eebc825c0f89e1c7b8b611be42d2e09,010001,c5bd6cb9e633d44c9a19b85e3d2a7cc30ef5712865e3b4ab359f153c1356b7a50f51be08229007aeab7e53b422229e71bf159ef29be82ee3b5e51480c957babf,0.302012755
6,b0a1b45eed4b724816d24ca51d37858aa2d09248fe2e33b836bd7523df0970777e1f4e1f1ed45a1a9f3e3499fd854f0f00b271040350d0a173a30ebefe256b559e3d12d6de7f28c341db03367961d3a2e47fa51537cb27bf52ba8573b9b665c05141217413a0f6d95ffbb3954ed34baa1575ee2c23cac346aaced4dace0bb597,010001,dbf439a61cea5177b332c9eff761b0fb69008063e7cbb727abe362714883d2c5d54c060bba99350dc0b360a3320382457a359ab3de2a5c30376209c41568bb77,0.473016123
7,c7601ee7e34117e4d67ff40729e3eac1cee3bb09c15b8452f24778f092209d54a64243dbed4bbd88a0f7b47475f3323017950ebaad662deb27526feb67d2437c5284d28f72888b1673f218a6a09c3a72887d977e96b2775bdabcd76254b63a224f3f980a072615a28d00108e4ef1738768a15ffcacbb0916a2fb11ab1da1f927,010001,f9ffc42c32461ab8e9a894deaaa42c9b674bbec0f30e024c4b58175cd51d622f1517946c06f795f54d95cd2d50af3684b1b4c4a07c8de9f32a82102f5c8dbf57,0.426007845
8,bd45332c36da03bf153971dc7c72239e956dad9ad734e865f2730707f1d75986097c0083e6f19933a54ca359aba19e50df897d79a5c5bdbd9132e29692f0bc0c9a6688e87dc55bba558194bab7f4ed3b93f0d9371c059c55cff80028ebf1b49ef99612e99e4a2d759a98adbe3313c6d8acf44d07fa471a87cbe763de2fbcc915,010001,e75b7b1043018d10d6846ac7582f56d500994cdd3b6f4790cc79f4ebd01ed62dce235a1a1c79a3142c128e776f2ddf09c714cb704a63ea03203f39dc913ca4e1,0.410017823
9,a5000aeab1888578b475236a45f0ea42b9d70208791c82fc5688ae3190ed0a8d35bb1c847c253e0f50b293b883150656ac76961b9831b1df0231013ca77b5f7d9b3aa47aa44d2912d734ad767c17b08037d6ac796e6379227e42424129efe0739bbc8d6b18a676a6b4b4c2fb85537e11918d06c280109a5017c581020a0696db,010001,d31fd648fbad7e53c1b5fc9788da0ed3b2a1784f31868c31f6815d6c80db699769ec92208db1e2b8babf65b1551980d750d5892080482682db5409c90a34a80f,0.242030342
