id,n,e,p,duration
0,cda9f75b4eef22e22735afa7ebd02d2efd11232830eafe9e952fdb5d83ed776656615378b9710a289c2fea143cd1f9cef109d3667b3379ac73f440fd621c39569268c71c76a72f0ccc43b1e484b3b3cc70cc15611d7b528bd8595aa8858026f99b367caefb0b9399baceb6f2ad2c882716e6eaf3889fa4332a55833ea73fef53eac5bc192cef5d09201e036712832b579cf2d332a143b64eb081c10a5c5887b06e9272ba9f36a724204e7f91964e6ecc6544f3cc7be9aa0883b131bf4f7dae8c838345f7bdbda1aaf29b1c085d531670372d63d126c1bbba20a6154af2a3f3568ae012f9d9f96bd6f1ca100fba45af1935053a2fc687e79cf74daeea95fec2cb,010001,f6738cf73311a2c558a16f59c4cefb09bb9eea25c781bb10c8f833e829c47847040da254c9c4642176bc2d7ece35342279f1314fc3ede3bcbc914f44a6e3b6f56d6d95cc23e7e9b9f75294ec37ebe5a33c38b73a9df78f080b6b739f62931b584ec20365f64cd081adff851e588d56a691cce43ce5d9dd31ccbb520367ed5f59,0.020000000
1,f2d83ae9e7d4d0a4cd09b72e75fac7562bc5aedfe489eb59c8ff5982620403e70f706c27e2baf1eecd66e864522afd02243a6a9a66d733e968238b737bdc9e2ddd5e5df5aea21b9fd623ef489132912d9897e0c4630f636be18ff0d3a6769f8be29bce19fece7918c734463ab5f7b80e75a7d526a92fbcd54ad1734870d08b444896d836893ad4e65170290fa28d446c0ba04d0fba6cb320e6cfcb95b40962720f38ae71f77dc23b999eeae186245fa0bc6ca649fbbddb964b84ee73733e3a7eeafc85430cb596603c9c39de9d1568f9e72b4624f543a92f67761c58c870351e1440101a7780bce5c71fe7a075a39c4c451d82fd481307b148ac5d72dbdf6b6d,010001,f9c34d1157f266e0a02352dd27197c8f479e4af265244876455dec98d1af389d68221b987bb134818d870a9ae382c654bfd7d52f6f719cbf034c9d582808c4e99515cb2bd8f0fd0c3374682921ab5d256cc90babc2878c5f9f8dd64b4932a39369539c0c8cff4c760d392fed23f020921ecfbaa657184dc2b2a9c1df15b87f55,0.019385000
2,95d3cbc6d2f50f3a81ff2593971ae54be8f8b5269a02122285ed241be4cd9ce1ce5b1242a516606fcfb3f2832478a038c41698ce3a30967104d68560aeabee9ef7c98bce09f461f37484cd0114a70b0b71895c360e50855698e7cb76c73c09e4d49553caea2c2000a66a2eb06b8d3c4afc48c423a5c622dfe6b010a191d9f643df7fff483fc637d46521ba56c7268825c182dea2f5c3103001e7df8ce0ca20f47a9ecb5a2e98b96e8634b1db65f7f94d02a6b18dd251ebafd4d8300f3c38149a13660e9002e8f2efa16ee3472e99b05178b40bc324c743fd78f5048f2b8aebe4fb753c6b3c94428e570e78bbcbfd799e4dc39a9692e7558ef1fb753fd3bf65fd,010001,c57efb4711c48486b310107de6198c9b347bb68c923a53b4455f9e3b5fb5d4bdacb91b76434ded74d30b5f11834998f95c8e9ff8239cfe610149342fef1a07a6959fdf7237716e23b5af0bc673266ff0129a4b5dbdeb5cc1faeacaa14e81847394d1094fe72fbf1bbde326977fe5f0912e2b9e134a47cbee426b11eb204ab99d,0.019601000
3,a7c9ff6c9aae0e292b7d0d5117520a482ae11ea2fc88b48b2f615c3a82430014a0c22ca2e44f7ef693e9c87ae7880dc688979705b693f7ec4ffae562e61970016351f5bc1327f27fa5893512e52cd332fe347cefcdb8187760cae0f0b6144d0bad57ef0479934d8cb60396cff764330fefd7b0bb874454db79775609780d8c7ccc8ab7fb5df080977bfb19fc24fecd46a77cb6267588f40910eaa234dbfc54e28c073812c9f9780b61dcc0aa475e20f3eb8cfd559bbda8b40650965e3b2df93e3798c6c7adb6e73d9c12e40bc3cfae126bcac786496fb8cb0dadb13946542c439f317222d5021649870d8b5b4adac7501582c1083128841a3c21a2c3ec0164a1,010001,dee2884286e2166f2f8545eacafc0b2f3958d4108f2e73d4c30140587482737ac9c61996e2716af3012abc34a0e0195cd5a1522ee226abc530171d0a58a0cb25a9f40df5bae41b07b05acbfc588bb4995ccd77281cfcc17134fd0ba36ac155cd17add386de58da1baf7b81fd1940a3bb6775e036b231f3c2b21b4cd130e7c9b3,0.094949000
4,c182cdeb72ffc1003197dd0e7ee771242dbab50d2bd5101e92e28fa0d4ba88e0315a27823015b91885471416dbfa8eba32e80f8e682db7f9296a73d29f411e6a7985814772d4d12a652e2253155a1a14319f61c1c6c25505c75409b2f2f9401ea504f5b05a7edb6acd45dbc5d6460c08e3f49db231d136202bc9268834141f9e6c355a831a093ce8db0bab176b914e002a881b14e544d7c7c1cda966350dc6d4d1e088daf189332b3d817427fba60fb085931fea23ef89ffbf8bf079ebe0e55e8585251395ba21b7899077d250a5988efbd7b05fb25dd777e754f58866fb02496eee679b185887d5a82618893a05da0a139252c499da02e8773fa4efa8dda3a3,010001,ee41719f2665fdfa2c1e89b07539d224bc1e35ecf986c01e99fc170f29c48bc1fe32e7db4b3c7c698fd57d31caedb9259b8bd3790e8be598e2c9079a0f21bd817406918c014a93061b4450575bbcd18dc8051c60e8988a87d60c6e5a00e05237ac0f633fca0381e0d95fb068aa84fe6a28ee0cb9e774bc8b8d23ab42798e6a2d,0.020452000
5,b8c7e38f3a6b2ed39c43ccc2340a69070b9f01af7845745dc699c597d9bab3eaabe55b1ad9505d49f48a72a762fae718c661094108c390ee11b8ce4275d088e5bce84327c53fea3f7623d473bfc01227aa23b63c3fa89438ccef83e8cec87c20dd0fe76aa398f8c90e811c2bfd99b2c883537e605cffe5b8e29ed07656ddd981955fa91d7706c7a0960d32792549d6b804ebe024a53f4c76d919dcf5be4efa2447f623709ab9e298cba528fe4cca26472d450279f29eaf31134fe12b0cca9b7335493bddd7eb5a01c4b32663c0fed02b7c0fa74affa3b97e201b66011dd45dfdc0700dd28bd7ecc635f06f97d4aa299767f489264ee79d137d96a65ab868ca65,010001,ed942075cf345082ac876253f4b858579e2ca0a663e8ed7c51340413d69b024cdf7a1dfd602236ba1bc1ac1cf5ede337d9275ffffbd7a6369d463ee81c191122f3921a648e45bce650b924d43080b5684a77f5332ac3f76464af114a7f229ebcc04509fe7bd3f8098d77d926342b1a0868490e9aeadc158881a0f048d23dda9f,2.660666000
6,c9e97056c9f80c00964679ebfa77248075e6a3f2fa36e4b8adf9c08f855d9aeb734cf819232ee80d5a56c1bcc85a9101b3d657f3f57d517a3695f998b984454356ea5890fae82c243162f2c08dbed35f50295ce4ae5be8fb5759863a3939b6fe4d21caf7b7f3227aa3b1e36e94872539fe1a64b1904ac1d1a92e19324bbbc73169fd0920d9b1845bd832c23cd5fefa24e4c211de98e0d93adb210e25ab1c552c32443fcde3281ef2368220e475e16d321b6dba06ef5f82dad31a323b829a2c6289b63be80bd82304def80a427c472af5b00005f940112416ffa93e5668cb5f38052c293e58b2041cdb151fdbbbd4e62c3989f921e07bbbe558bd6ed59171c26f,010001,ec5254aa4c702fda04c6d16ec7ba90094eda8e1ee9afec3e107b59e336b0d73a485f5a33900a01d91899a5802e09f9237a52dd24facf3efe0080afa06ea3be03667e17477755e2c6b6406130681d5a76f8936aa2432d31a89829092ece5b5f273eee5e373b666f9ff5b87e3bec0cd9f4b9c6f461dd5a9b3eb9b64213d6b5d111,4.216031000
7,cf015b5ac972bc44529a013ab199511665857f293874fb1afe4372a33dc9a8a165be92649a451a91e023e22490d6c10fc01155b9f1eac8b19b3f6259137c52c54d652156f74cc6e87051e97fa4053c0dfb2f6e8528fc3d08d0e8e7743a2050090a2f89ff98f8ed5060fb6a9b4e065770771038889156aa8b61043b60763587829164faf5594a5002a0bd8d3937035a89888e472918d2b617086ae12432ce8fbe9b76cfb0b01788469ae1c7e79edad143b949f35d761e035ff224cff12bf98f3d70771a04e48c95a24fc331fe0dc4525964cafaefb3765a5b379548508ab820f92a14ea3a3d5e5a68eb47fedd5ca15e4d8644e164755241617b23c6a73c1378d5,010001,f80cfda0ef9ee28531d199e67ebb0114e8d1684d71561b2d1c9c27b0fb1517f6a6b9c357fc1e0d77a28c4db2a1965c65255d2c5ff6b6e2b3b92c3090ae09d8d5119bebf5585a91c463a36c719b533d119e0801a435f3fa61d8a456645aff427a65aa3e7a4ea12939a02dee4583a186e391794eaaef612cba7bc7903c0fc519ef,3.656056000
8,cec446faebbdd3b1938f86b7ed407a4f1239f204fc5d4b02c9fad2d9ebf3cfa64d0b0bf366df553211bdf1d37efa413254f8b6860a83a06d9f4b013b3ae67f450c202fdc9999196ba79c6c2767c875b3c0ba21ed3524dd91b16039806c67d546f78d72e753a3fa6edc6856b2c583e381c3004769459ad5af29cc2629785cfd02fcd7037be43141ee5533092b6bed000711cece8c72a0ca11495d69015c3ece0a289d14ff32f15abba0ab20c739a5fbb63bdc46e4ca842a4fb67cd1a564b78e6fc606de575a5422078124c724099446ec4d37b36652c934ef436fb22004d40e028035770f72795993c2f54a375bc468f74f4e29be3a7a6fd3a0ab1a34ebfa243f,010001,f9a67f09e9ec722d7507640cb7bffd34d752a0a776443199c2d63fdeae779f1e2d95cc3e485af969f28abc65271fb348398d768e84d71118c74548c77817c99e37073707c605750b1007b98bc577f63591ab8c224bff0bfdd6e9e56c37fdf5d2e66d020219c01855d8c18c92805e2fbd123023ed781a6bba0f7ed1dba16967c5,10.034152000
9,beffdcf1e520db84df76690c0829d2e93bdb9d26acc0d0e89ce9b634560a4160c1697342649713345a8d0c71ca1a482967fc0af0ae3065315e89652a96c39274ef0132ced25cb51135fb0e2f63b76c1f2944ab5e0dec4a24cb52ab075dfa974e827a591a775e5dbc2a98aa46519c1dea9a3da8242ee507d57416a8a2365405d0c6f04df2766e7afcdc65edbe063890f101f2f506385fc235c6fafc2acdee055c83ec08fdc280143977bd6d10e123fad8970688cd5965dccec48f5a95505417657014d8c0333c05a4696618f4a9eac0e3679bcae3017ae7825a4bbeffb6424f09cfd36cd76c380f3266e063f4bb252800e0ba249ebddcb4781452d49a44c3ab89,010001,e8eae5e1669a624bfc07e94e25dffb9364aa70c2a4da620974df2327fef8e5f14d447bfd77b103053a6a5e2d661e768c29a1ef59660adab11c67b0ab1f0d46d85021238fdd69d73fa8b69f49bdd820dce2a2a0fa051088ce04dd476c62e96baa74dbe7233799c505fb2b7931219c081edaf54e93535029c56a1019509610ed23,4.330037000
