duration,duration_extra,return_code
4.599344387,0.000000000,0000
17.390891265,0.000000000,0000
4.671661752,0.000000000,0000
6.049131822,0.000000000,0000
14.069204718,0.000000000,0000
3.637744003,0.000000000,0000
20.638737719,0.000000000,0000
2.881250439,0.000000000,0000
5.654214680,0.000000000,0000
8.541606647,0.000000000,0000
1.703433153,0.000000000,0000
6.539671132,0.000000000,0000
9.850125909,0.000000000,0000
2.323001260,0.000000000,0000
14.970279058,0.000000000,0000
6.960901994,0.000000000,0000
11.928859601,0.000000000,0000
13.398140460,0.000000000,0000
7.228982723,0.000000000,0000
13.538188557,0.000000000,0000
8.072652628,0.000000000,0000
38.499987151,0.000000000,0000
3.916587972,0.000000000,0000
6.543285416,0.000000000,0000
11.660187205,0.000000000,0000
6.882192543,0.000000000,0000
32.371952383,0.000000000,0000
19.061001610,0.000000000,0000
8.967476246,0.000000000,0000
8.546901961,0.000000000,0000
3.084092913,0.000000000,0000
5.090891831,0.000000000,0000
16.427795418,0.000000000,0000
3.367032836,0.000000000,0000
6.268471032,0.000000000,0000
2.117916491,0.000000000,0000
11.935753730,0.000000000,0000
4.672899499,0.000000000,0000
6.814297876,0.000000000,0000
16.237976778,0.000000000,0000
2.054220511,0.000000000,0000
8.074033336,0.000000000,0000
4.194449894,0.000000000,0000
7.167455157,0.000000000,0000
17.943999073,0.000000000,0000
8.198821060,0.000000000,0000
17.650583647,0.000000000,0000
10.004201650,0.000000000,0000
9.863541226,0.000000000,0000
3.572494335,0.000000000,0000
13.115259289,0.000000000,0000
4.680562426,0.000000000,0000
12.641835751,0.000000000,0000
21.301259244,0.000000000,0000
6.834313218,0.000000000,0000
8.568028501,0.000000000,0000
8.348481026,0.000000000,0000
6.953699947,0.000000000,0000
13.531652313,0.000000000,0000
5.502301719,0.000000000,0000
2.951009352,0.000000000,0000
7.848939181,0.000000000,0000
9.237618222,0.000000000,0000
4.535641310,0.000000000,0000
19.773846314,0.000000000,0000
4.957013669,0.000000000,0000
7.103912842,0.000000000,0000
12.155474770,0.000000000,0000
8.701700327,0.000000000,0000
5.023963086,0.000000000,0000
10.124532926,0.000000000,0000
7.649188749,0.000000000,0000
18.366460263,0.000000000,0000
5.921714879,0.000000000,0000
17.129615168,0.000000000,0000
5.853271294,0.000000000,0000
11.736842910,0.000000000,0000
8.392867898,0.000000000,0000
2.878329067,0.000000000,0000
1.982811931,0.000000000,0000
15.252087043,0.000000000,0000
10.200699278,0.000000000,0000
16.851985425,0.000000000,0000
3.020978958,0.000000000,0000
13.873460569,0.000000000,0000
10.636774466,0.000000000,0000
7.094060142,0.000000000,0000
27.895914043,0.000000000,0000
6.404715502,0.000000000,0000
7.721204918,0.000000000,0000
17.743260275,0.000000000,0000
9.995546368,0.000000000,0000
4.258665410,0.000000000,0000
12.689119460,0.000000000,0000
17.386092167,0.000000000,0000
4.535259569,0.000000000,0000
10.269009780,0.000000000,0000
6.130884572,0.000000000,0000
18.442201568,0.000000000,0000
8.274085174,0.000000000,0000
5.644964985,0.000000000,0000
2.258036965,0.000000000,0000
4.606866496,0.000000000,0000
8.681007436,0.000000000,0000
20.282447437,0.000000000,0000
5.232017023,0.000000000,0000
12.002301980,0.000000000,0000
16.920759672,0.000000000,0000
8.543696566,0.000000000,0000
6.684812113,0.000000000,0000
1.844106257,0.000000000,0000
11.048901955,0.000000000,0000
9.937679626,0.000000000,0000
12.423772279,0.000000000,0000
2.878307937,0.000000000,0000
22.990373344,0.000000000,0000
6.201220058,0.000000000,0000
15.825109543,0.000000000,0000
11.469905314,0.000000000,0000
4.617876229,0.000000000,0000
6.413148499,0.000000000,0000
9.604073921,0.000000000,0000
8.753257522,0.000000000,0000
3.429796974,0.000000000,0000
3.573409827,0.000000000,0000
7.580909579,0.000000000,0000
5.158379344,0.000000000,0000
2.884858158,0.000000000,0000
7.515702740,0.000000000,0000
3.982923764,0.000000000,0000
3.850310719,0.000000000,0000
15.593022022,0.000000000,0000
11.398933665,0.000000000,0000
18.873513121,0.000000000,0000
3.092668801,0.000000000,0000
