id,algorithm,hash,digest,signature,e,p,n,duration,return_code
0,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,839f14d91cb04be2976169154c364aae10ba5fa721f5f13b7acc71895f967f71dc2276ef6c539e3ca4cb08e1570a9c2574c253f923990b79b2ebf3906982454a3097a9960e1e18affab96ee31218a2c85916a981d3dc550cdf725d339e8f7d0942a57664bbe607b866d466b56fd1d294834b20c6d26feaeae59ae7972e98d0e4,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.111120151,0000
1,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4af1603a345c7f5e11249063f8eb7b638d40bff2af32b22f4130fcd8772ff56044f231f5532f1be532f3bdd8df72b9d54dba962638c54ab211d96976e0a4fdf7757a1ac9008d1f13ff253fa452a9e7c12f06f0a63febf29eb0594e7d5530ebd3441fb90df2c1d0f312a6e6bb133de82b247c87013ce377633d505f072d23f0e1,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109950222,0000
2,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8579715445088f0bf290546c19e6fe338bfc47ccf31434fb67c9147fec6b4e693f069b730411acf63f041c026881d7a4078e093e6d0a08c53eb79e21cec49d374fa06096a0aa4167e37534606959a8062337f952475dda74d67691d3feb626aad67aa00d8d02d26d23ea2e3bf63d74f3370eb9846172e89b3a124d54e1e3736f,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109505202,0000
3,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,055a42f25647a6c78149776dd08f064619bc817db70be9515b03da7664741fd2acec5f22b0c4928bfcbb4a3dbac323b69065be4d95fea560e0a3ac9cd7b7fd0d2c85725c10a6cb9642089f3177ea2e28d39dfe7112d7e8815288682683783f1983229565c4afd35f487e189148ae64e5a91ea5ecab9bbfecdcc3196e2de0e2dc,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109488885,0000
4,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0223a17a5b28b4510157393fad62c8478e25c8a9a9cd22e54701d09331532055f7955d15b51aa71e3136178b8499538d78bbfc5dc0ffe011a035bb24847ed141e0f03c11fdba1da438c86ffc36ac4cd7c66ba873ec29f5364f5544579867813e48418b9416ba4a29db768ac2a9a223367bcf969247ad9da4f1507ba836d540fe,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109435009,0000
5,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7e6f1a68151edff8537692d8f8cd73f62fe47287dc5e9b5e43cc4788acaf87d75f31ba9392e8f16f9e24ed4c29ea74532c56fa59570ec8de3601ef3dc8b40e81ffc4b12a5bd8e6b14a3a5ba360a57d80fd69e00a6042994c95a313419321e605eeacf03975309a31aa17fab433fd2c4e1fe13d19f42acee082132ad53c27d0ab,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109524094,0000
6,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1e5e01a0d2c55a0c73c327305aa9611db403085b8c27ac0b1ff7ae85af21fb0546315506d2f41006465a40f2bb65b08e10a8463f203251c2e6063748220ee785de3002df38788b2e5d67089ad23cf95fb79397f9fcc8b28e30d356795c5e070b503062c784d0955c589a46e0d15a9babc6b85d79b8f05f24cf15df873e7cc70a,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109648371,0000
7,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,62b445c3ae4d3b8109f3f4c4ccf456cfd093d4debdec5ed73478b1f7b756ae26eb07342141ca344ebecd281b72d0044e7fbd48bdd4d3410bc8ddf0c67235f20480974c30865f9590300179a01ec1ca79eee942ae8fe3d65e25478c40db95a8db5e3012f55b745e13fb602846f7bf33b41f4d7b6e91ed0987244a0a509691b8a9,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109365906,0000
8,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3772a37582b124b725a178a9d57e4510cb89b1b940e7045f572764cbd2a435790e83088fcfe98d7748df29491cd4c9ace6294980a4c58713a4cd3311e13653ef4c8f203d00a95f3184e4162b55958413d1fff7806c6e39b7cd1ec1b21f9807942b5e5b8c2754b584cefb25b2c748972d3602809ff0b3572b071aa38a882699d8,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109912625,0000
9,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4afdba490a865a44733145daf30d6a7dbb2ee175ca11cbfd5627691d8e5dc28ca38abf4bdca400f4d613ce92c6c8a1c00728817a8ae0d3c2fa888cda07bbce3438f988750b82d44d0508e5663cf28e2f061b8b7090247455f7d6635e85719e35f6dac47c866f75315634bc55bd64115daddb5528fb4555ede2ed7ed73c9fdb2d,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109750790,0000
10,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2ac5d5742aefde7f038c225f698cabbd51d5577f334de37237c9914c458536313ec821f4f064a182c77e2b066197dd5ec0f3c722ab34888154519aab014dca89d0abaa624b45fde1658ba5afa728d512ad48fb019af148768e6e952e7f127f422b2153074d1bbf25fb656cfd70bef20daabd409e214fb4acccd51b2d5fee6940,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.110149462,0000
11,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5a048665a79b111a36543626360083f5d81d1b6184d6dc0ade0bcdadbcac3e2df599bba336ed883734284fc0ba0395149419584272c5833248b99b7d76167a0ca8c04e4057faf9fa29e76ed7ac464a55dd5d119b40d45fa7a0cbd56425866ce8dfcf7d897c62c3dec1e7396cc8cc36345bec2ca769d4d9de0ea8a0a80474715c,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109974565,0000
12,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bb0d58334ba06e6325c11e04a69756a7e70a20337c384880f2b312b8fad69307514de272806c5bddf3fcaa2dc8c0f47e3016238c4952345dd3e5844863b39e26fd41881958d0eb77a592b1666e92e104ee555f0b390fe5fac3c609f2a44b155b70a48e156e52ec38515ea81751c0c1b27303a0a09e405f560a8ed21b8b2acebe,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109085033,0000
13,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a28d53d3606181bc250170eb9520fc9bc9feeb13392f6d5ac67fe0226600bcc7a4c0ea0a845adc2e05f6dc2eb9fca0c231523f4c9f8fe05b17608511a6fa33ca6c59f013c993e6c006ac0364b162d7d10e4214ff36450a31fb02ea5474198039e65247ab7ff1b3c36326fb764fb1c30fd2f52c9a006a161b30eb2320b8b0dda5,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.110010958,0000
14,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a6c6802efb341c782185ab231e336a9c9fff7fc7c3b6b6784f9768a8c2924ecf7ce20426f4701f6bdb84db1091bb7d67e3f17303106efc01f7d997d2fbbaf760929b083858f6f367874bac30c4b89c711ef7958fe6d0098a567ccf996f14ae4a05a4f906f57380a79783169522e2fdda2d8f032f5bcc96afc14683a7340db590,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109820540,0000
15,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bc31b7cd2cf74971ade23baad696a45e88a931ffc57579ead0aa700a63baa83635860acff2f6b4731b16e26bf2f1ccda97802ff3bdf00d38d9db433e75d967e083dac9401337837c67babb58379b03027d63c1fd822fd4e6a0e84475a04a4a2bb4909dad0e6ff06b0a2a58473765a172e9429dbfcde446d4601a753554c35767,010001,ce6759c8158be52a90ab62dc32ca2c8aca2ec41716630c9a1aaf1b10be2356a0ae0364585426a2349c204ca2ee7cb752410a236cce87407ca89817ef757f55dd,cb1f169dfd8f4fbde208304b986e8d730bc216bdac722db3919990785716fc977ece9d8e20f32e223aac0383ecd06a7df88afb4014fac988626b72a6f821491b10726a7d392643c0e1376171e7839c7f1034892e3eeed7537527c78fbf14aa8f3ea351db46374d4d13bcb83ca0eb028d31925672e8cef9e1df2c8659ed6efcc3,0.109967103,0000
