duration,duration_extra,return_code
0.010127378,0.000000000,0000
0.009960501,0.000000000,0000
0.010995985,0.000000000,0000
0.009995421,0.000000000,0000
0.010024483,0.000000000,0000
0.010996125,0.000000000,0000
0.009998140,0.000000000,0000
0.009959594,0.000000000,0000
0.010997091,0.000000000,0000
0.010025867,0.000000000,0000
0.009989722,0.000000000,0000
0.010949860,0.000000000,0000
0.010027828,0.000000000,0000
0.009989001,0.000000000,0000
0.010981139,0.000000000,0000
0.010005844,0.000000000,0000
0.009986005,0.000000000,0000
0.010988020,0.000000000,0000
0.010006468,0.000000000,0000
0.009981231,0.000000000,0000
0.010976636,0.000000000,0000
0.009994344,0.000000000,0000
0.010021812,0.000000000,0000
0.010969360,0.000000000,0000
0.010025439,0.000000000,0000
0.009997073,0.000000000,0000
0.010966917,0.000000000,0000
0.010023867,0.000000000,0000
0.009996739,0.000000000,0000
0.010998123,0.000000000,0000
0.009957776,0.000000000,0000
0.010995975,0.000000000,0000
0.009997278,0.000000000,0000
0.009994709,0.000000000,0000
0.011027957,0.000000000,0000
0.009992557,0.000000000,0000
0.010980737,0.000000000,0000
0.010995929,0.000000000,0000
0.009977282,0.000000000,0000
0.010025726,0.000000000,0000
0.010989551,0.000000000,0000
0.009991327,0.000000000,0000
0.009996393,0.000000000,0000
0.010980029,0.000000000,0000
0.010003098,0.000000000,0000
0.009969337,0.000000000,0000
0.011025575,0.000000000,0000
0.009995127,0.000000000,0000
0.009990461,0.000000000,0000
0.010959210,0.000000000,0000
0.010025383,0.000000000,0000
0.009965821,0.000000000,0000
0.011023378,0.000000000,0000
0.010002097,0.000000000,0000
0.009959779,0.000000000,0000
0.011020257,0.000000000,0000
0.009989119,0.000000000,0000
0.009986746,0.000000000,0000
0.011000470,0.000000000,0000
0.009983483,0.000000000,0000
0.009971610,0.000000000,0000
0.011027615,0.000000000,0000
0.009965415,0.000000000,0000
0.011024543,0.000000000,0000
0.009961032,0.000000000,0000
0.010023697,0.000000000,0000
0.010967271,0.000000000,0000
0.010026873,0.000000000,0000
0.009962152,0.000000000,0000
0.010992217,0.000000000,0000
0.009997832,0.000000000,0000
0.009994210,0.000000000,0000
0.010997933,0.000000000,0000
0.009995153,0.000000000,0000
0.010024618,0.000000000,0000
0.010988768,0.000000000,0000
0.009967376,0.000000000,0000
0.010017078,0.000000000,0000
0.010996224,0.000000000,0000
0.009996226,0.000000000,0000
0.009973801,0.000000000,0000
0.011016430,0.000000000,0000
0.010009977,0.000000000,0000
0.009955351,0.000000000,0000
0.011028090,0.000000000,0000
0.009989339,0.000000000,0000
0.010960603,0.000000000,0000
0.010996097,0.000000000,0000
0.010022680,0.000000000,0000
0.009989377,0.000000000,0000
0.010975164,0.000000000,0000
0.009995559,0.000000000,0000
0.009996071,0.000000000,0000
0.010996128,0.000000000,0000
