id,algorithm,hash,digest,signature,e,p,n,duration,return_code
0,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5197076a3b70c4f6be63484b3c88c68c2c302de7ecc0da7921fd4a2602c42e3a9cd23090452be25dce5d33a6b80227fbd98a998050434028d55ef64872be70e00a8b076d8acd8ca6eb5c8413c76c50280d15ed3c550afdf2a0ea3a6b8ed3c3cb221e2d6e81309eb7274ffba67c61b5b401861127248fbbc464f7191626c37c90f02f65a8f395b4da87a02e9dbc9b81d819dfda4c42bfb2f9d0920f39ec13f2216029b5e315e939229dec3a7cb594b19d6d0212bc18b509bcb0321a3f15cbad882a36c733acc4b644015d4c684c0ba3ae16f65d8640cc8f99b8dc44b379acd2c8f384653ecbddee42e76a5d656223e6d1d167f5cfed4651fe774cadf62ba1b35d,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.262183881,0000
1,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,762efc6435160e124908eebb26b15fe2c858de4fb319358c432696f183df8af1ea1be19afc934166f88c9d23593f059ab8f6462fad61e025622d83543e1dfb57af4c2bd9f471cc4ebb25f2cb1154b145b304a4b04c77cea9af1e2f7eb704c6b61c1fb3e2185b12fd75964a2b95c467837426b89db0192445ad95e5536c6ad2cc504263706401c296dca29094b48dc38823127e44e640a27553f1747e6602f8ee42a4364b95017e0c5d2db3f8d0fb835bd94724469381264c4940979364388f4b5aa391599c2a2c1b67269467a0202325bf07a680b1c6ab8c1c1d00dabf8be9e4b8b70bdc134e1adf23f071eb0bda5692e7efc9921792ddc9cea86f206369462f,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.262716002,0000
2,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,88a5f77db96602d234ce4e72f8ee40359695f51fffcfa1a3891804bb10d484c759459a1432a879afea7fb0d6cca1a8f6f2a1958ddfd55678e3fee3a2cd47dd050fb72f8e006d00bafed484d9848c8d4d4d46767b2eea40077e90e6952567578855f8c851abd4aed27a721bd2cac539725a7f94859fad4c9eba2daf0163828db8123c16830549a7b3901b1d50ec8de90ca73faa333e3eaed738ceeaa734eb7cbcce48a6de142c8442297d9db834f761973429a86f6ed036a063df96eafe889cdc61dec46a9db2c79094bdb232bf3e33dc6984cba359556a86a7ee4167ce7646a6db66e8e69ec015eca230bf149722acc94c1eb5b288aefdedef6faee1df43469b,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.262014515,0000
3,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5845c4a77d03afdea6c5e689f9ab3e6678ff76c6c0e0d4ea96c86b19ab184b273464f485e9392728118258dce78c7f591a9d59ee52049b93af7140637fe2403f4e89217ddb10b079c328db9b4ae5d177c438d172469535035a909928802fa39250e49b60e07e77ac25f039ead11d4083ab5c657904cd5e17896c5adc88534bc40a93d05fe0722a35789061f570056a13768cfd678607d4ff18c28e76283c8e599e3da295024e16e80977053acd981772e923256848473f5de5f45daeaf31c6392d011865ae28b45a55c00c46febd64290826b174a4ff90fb5ff5bf4a39089950d39377e51721ed9be9a9c67ccb1447a5be23ea839ff135dbdfb3712af3ba62d9,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.262225088,0000
4,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,41c6403bc6a2599b2248cc75c1860f7089d1de38192a15e3c022cc16ec345040a42b18338f27b43e2301a795e02753e9cb479510a46bf6c1dd5a4179276436f515ea465ed06a3de9d3a04584ebf6a7f98fac80dfb387486cef66d8748f25925e5a37dbbbf2493575e4212e8a8530328a2c8f5859b4a8f0ba1c38091782abcf9a20b0de9da2f21cde506be89fcc27f33374e191d09dd7843667c090efd2af590f4ad40461e649492c3903f31b6f17168f48ff0950b08c562d752aa8873e4788de092f8011ded87819b5fc8adf0c66e108c5e14f9557da5001bd4f8dc3beb4d4c2b0a4d71b340b8ae8c30a567ae4b8e3016b0fdb88b34582b0da6a1d6eabcea68c,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.260982541,0000
5,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6ef9f6a5f4a3593c6d40cae133cb5d09d5996ddfd34949210f7076401c22b3e6d495c5fea9589bdeaacc2648455413ed0dbd260d60f64af5525fec43f97deae1ea8da6f6e9beade959ef4dfc692a2f24b090f5311c8e53a052f45e13a603888f6cdfd00a29ce6b3df6201c8ab3cf80d031aef316f05e5caa84d2b569b76438719200814303bf76f21f7eb28cd33dbfb8a9ec2781d96f581fbe933eda90b3dda7afb5c7d13ddcec136f31047fc81887675be2f387bd627b024b60173e15f88aa9205918122426454221e9e1408720687b9c82ef1565084a5e3a7f5e2ea55269444fd046c2f8909a40d6a18e7935dcc943d1948256f55faaba819cf76eb2e811fd,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.261982668,0000
6,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4abde8565c83ca3f612eb974ec6a04e1c2371bbb1974f2a81bdafc270d97da06b3e06259016d12e9de195f074fc34c55bca0b897fda936972b2c91c17accf039e806b41a2b35be1cda5b68a5208e8b986dec0f75533e78c3e0429c1f03c98bb4c9547a07897dba575fd3d1f18596d94aeeecf4285298f99edf747575f80114af009e2a361b84681627d1c58abe0462988093d035d3298e6dbfccd12ffd556c0c72f248946d03b52650fcb2e5a6d95a198bc0e9b338fa926e08944ac9b34665a37b36f03ff73c1c9bdf24a46506c51042dd9cf37f25d5ab882094ec0963da8dd9060e82aede15acaadc202c6625cd7966374ec506a5656e94df38486f81d0efc9,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.262191424,0000
7,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3abdf701da779a67a7d1a2b4395af2fa7d714f90067be17597607f61c1d4ea56f8ba0bcf351a541fc97907fc8e1e5d633a8c19e88cd4026ef644f71ea43085832f188be31acdb67a8d8c769012300c31cbab04fda57a59bda90b2003376747acffbf42dcf5846a7815c153ffb36a9b76ed1eb3444c349daef92c38cd6d272763b1ddc79f8667b1593033a0efae2cb2fe02feca25b7763dcade6703fed08b6b73c34f96e88e4922fd3fdfbb7efd09e1da28470a0860fa7414e374b8d08c199f5df3740886147b67b67c5638a0cd2fba893c3fd094ff4f0e8214711a98db3eb4af6b24a59cb3ce3026a5951e5f3a801c26d1d380253d69226238b91ea61f3e52a4,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.261959411,0000
8,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,265ae98e37b382bc9b3c41e95505dffb55f944bdb0459ca6eefd2b85293d8e6f6cc2292b19fd6eb509f1b9b9d563452cf599a9a754d4b9346da417cd40d78c28a75f2e43f12366d176ee1993eb806e7ebdaae60d6388dcb745ba6c5a81f90dd61be5a42bdc44087d308574f8154ebe8b0ce3e47b0693d314af1bb75de17d193ae64aa27758bfde172fb9fc25eca5e425096d6c31146afc71fe395ac25104b25c96d282636ea725f2e7eea14a54bdfb2e23be65b8bcdcac3fdb7c4841c12fb091910b0cf767ae1ad3922ff73e97d92b459adfc38def76ca1001652c65445a730c0a4af2e7eb173b9fc002c76a02af37a921f38d088b09441801213b45d4433311,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.261824826,0000
9,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,59d57cc36ce94f3a63be65d1507f898d5de5e1b36e68d930ad15633f078e74a72438282e40e0a5bb5e05d71f259f5ad1d1db0e32db5bdacd333e0888d5b860b77484e25adaa9e44a4b2b7b77ca9fd9a3ca896d919401e0de4b38a98f131b1e5a749888c12af275c2b12cb94c5839f71580f36f93e47aeff178d7351ff1c921fa0c287e3a8cf8aa83bc119de52bf68a66459c236a5daddc40b33acb97bb2e9afa0578d1f49fce45e3fe4f2fcfbfa1dfec45f11590593db4989612a894ea47da2e4cfd1f63e799e005aad256bb22e5e2f0fa9590bce393574a097f5f676b90e7f7550b9c695cd304eb9266eb96a5b3af6c229e04f8b03a26f5b2f4438ad3b0a50d,010001,cb75d9bc4b2cbcbf7866cc71b97db34ba305f895f2c48a886e54ae4fb42b4b198b6ee54d410f11d85f288d5d2329829ab7be3561d76d2ed0cda9a40d29fb81aa6a4372a76865b3a3c30b9a92c0109032ab18d1163a79f96d1195ee8dda314199f7cb45bd397c302f35c0af83d73082d01f827afd2ab646c8eb2bc2a401671fff,a7ca9f3b7b8bfcf5d0f4e567fd57d10d4d4249860a5806b0f28330a7c76344e3e9abf99b43de482b2de62a32071a7a300689459dab5a76a926b93d2e732233cff151188881ecb1de6e1c9436e48a8e5b12dff684a7120d7218440184352bced342fd334288a65492865d4b842d2c7fc95a9fa74ada4bd3dfb2750d436a0a6b7c617115c3c5261f446ef799d4986dc2df2e45b3a4a5aff115cabda31a4dc70a60f9584253a793134d6f300d2df59665c63d4d20fca2b61506517c9882f90e15f088beaa25b1341f813d3118d3a0e517e67eeb2cdd533e32fecc195df8be1a979733ad07edf824ca73807f08902220f1f69720acd1f8ce4cf3505cf9ccacf8f455,0.261608389,0000
