id,n,e,p,duration
0,cddc342faa6378edcf5f7a890052d80445f8d8e18f50f3f36ceaeb31d7a07dfbf4c35a238a92f5337c53959e99e536b9263a7593211f7c6b2431bc958d7dc25dae575d58e5b3d87494269e506e64e9c8288ba47ef156960a5a2f512c376bd52f9a4fdeb74ff6aa58c072141b42cd8c2649025abd8bf615f7a6d7955598029ff3a5fa0cecd609fe72c4d8f7680d0be733659ce94689ed63dbab9f91feb60d3ce855f45fcead4b6b77141501d67c26284ca75547cc4c2227f1c1165b866d02ccdaf6f191be9a296fa79b96f5a43828fc0ed7d7c6cac15786abaf7a479e2191c3535fa3878a178982b5a54dce2ce0e0e540e3418708e4395bee5b40b2b410b88037,010001,dc0d13e816ea3fbca0104de30321fb688e7ae1a2289b41a5bd74a540bd98fd841e2f0cbce34fd93bbbe65280d454e1cb4d4d25f7fe2fd753a5fc2d6454916ceec0f8513684eee5d9afe0bb51a3f53efa8170d223a26d1fc8d6cf7b3b0a1c90763f30c92f0274f917a6452f896a038163ead7d275c46cce01c4d4c9cc888ff3a1,25.734472363
1,bbfe6d6a56072c8f28118c91d77974ba8554d813fd0d1bbbd5299cd242d044153566c198906e9d9f691ed1d43281ca4b61630f90b1a0e23119861a7132c27127d26a8c69efd49a7ffaaafd84a1df4c8b5859dd108a2b536e74a5fd7462f689ad69e38cf0e9e18b9afdce0696941d6ce097e9a9725d6208cc063f05c94947e3ba254edab19895ee2ddd98d812ccc1b25c01942a3067c3e84fa6c1f5d8e904831d5e8da9c2a39c3c6bc57dcb6fdaa297e2654e8428953d02366dca01d0a9c3de0210eb8dc1d51e4667868957da67b6b06dbf05ef1b97c2cbc5e02e34a1a099a1ca35a69aceb2994a9890d3a0a945d752688a10793b2a30085d7c59d6a6c6a94467,010001,cf3227098ec12773493f7f5b82c17b7b7acda33aa0dc9d69ad3246a1678ec10d2a416b339249643ac447ddd00d927ed110e25d9d209b504744c7c2122e39ea408be8ff7ca4762f6e20b1ea8d7febb1eb0d8e9e7722098b359dfaf191ccd07844500ef90fd3360566352a7dd7a318dd3b7ae3bc10f50998c0ec7f774a594c1a39,7.530103978
2,a7892591c2f447912721f0fc552b8c93ebe5e07c85cfa5fad24118d372d45053b8c546f76a1b1c4e5d1b304380485ddb53e238b1154d96d6ca1a8719510f5af57fea8907638356177b9379201bd0ed106a25341918136caf397e231771a3be5068a7757403de6c1dcadb4760606c4f9a1e32bc16d2925ceac6ddd0c55dc24228383b2b56c7d3aacb1cb4629ca9f88e8978414203d9a4847e62c4522f301e54068bb50e2cdabf1074053203af2f99c36139e56f7c66c4151d0b0075966701b1fdfd329089e08d2871233d7a3bd54cb64f56830ed469d31837c8eabfb88f1ae8db08711ba5693e50650dfd84b8b0829b8f08c5bef9a197895e8b4238fad5d9b173,010001,df3c01928e991dc081e632aec8b56611d1b83ffb10d57ed3e9fa337c2f9252abab52685d2363543ee48fb02a3e4770592b5b564387bd6b46007b6aabdc255d54027143236885087ab4e30a94046b54451edae6e12b0aab1a4cd1dbcc86754e455c54a0c0300e117784a053b3c90e1b54297c4ac954730985de879b90183781af,4.993102668
3,dc43a7d63a891b1dd1eb3375731a60e754107b5c66864e642c9f9c10f07d8584549cad1664236d8a9b0b1e322461db0d9954291b15cc5163aefdc200e9c9e5da30a9754b5b418f54c3c16d361092f5f13d4f4e01902acf703240a5e89d6986bf10c5c2928a4db5c68a178a9d2072bc39e93150d51e82b38ed9ffeaeb898e90ff29cacc844830fba04f3fe4901822de982745010a84e5a2ac6f79c81982c0df89e25748c7283e32fc81ffccb6a5cadb94d4516b5f7961cdb032286154051c1de2b7618a523548c96d7105c7b14ab5eadc562d6a26b496b4ace69768c364b4f951286c3f74721fc6150bb53e408f6ed299e05f990a972d56608bf90f7d0b11be7b,010001,ef50b6546fb000779cf2a6b4b5668f9bbefde7b832d68b406c73648bb9ddcdfad02bef57408ec51747309bd46e0529d15a99016ef084899a246caaa2300489eff031a76e67fd39e246707379874e7cc9d96dd98baa4cb9641770e3624f6d9ea7174716361ce92c3bfda97b02cae565253c0a48a0a54dbce80ebf9d58f17e07cb,6.770119944
4,f236488731d62f81a92081904e2a3d3104b6e4cbc983a190cbe320e6546ce0bfd608896b8d831cf03159c4cff67612f5f3fd1f7231276e520d90829f1dd3b7a82fe5e017036886827cd9f39fbda779ba2b07c87bb7f2b4aafe6842231b2eb1b99bd8d31172d745813089a28891b5b384717e0e5f1a5bdbdc7f645ff071de7b473e27a5cfbf919bed242ffed6935a87739fcfdeb483daef711326d185f6909515f47cefaeaf87cbf9ef298cc8c0ca8985711c642ceb04355fdd0a4a3e25a92fb8ce6e3a422863c1b8281b088635994e1efd2d0f7e2ede3df2c06cfc2de118a7802d0772e957f8658b3f33d363e2be2e65fbcf689b3a3aa4300874885860795887,010001,fe2b3c93045e8079b465220e8250de136f6c3c4f6f0e5a646db67fb0f38a2d2a792fc8d1c4c0813498458a2c6b08b1478658510fb08756792acac685938df0bf5be507cda19e1dc52c13c906bbaf6a46dbbcca0e9187089131f5977886ea72e60b06af212d4bff718791a007240473803ebe6ec99b81d2943260cc31dee18987,19.551108407
5,ca563beba2af2bbe025ab226dbc67b72b1267a73a973a75cc31ca7d2468dd086df68c7bc96de325699c7628a92c60ca5651a874732abbec59b0501ac54371c23eaf599d803d72778f6186615c1aaea756d7dba1ba77cf264e93c5a6c1129bd6ac1b9eb67607e7d132b89d3b27f9552b52c3c2d2bef82ff7ee0da88576b28d946c6a47a7aad7cf74a52c4b8236c14cf5f13ff6287be7a8627bf295f72f87a87d44bebf8551ae7c9709b9c55e7fe2ec8ae3745ad2b6ca222b85a9b63f2ad3270462b9f768701967f1ec098e3d8ea24003884a2eb641f2b4fcf88fb293aafea8797bc9b371bade9f41f3f227c64243eb2bf366002387b04726e9d3163e04460d651,010001,f50c1ddc45cd40796dbb2e1581904dfc02f31389626b49fef08a699bc0cb9983b0ff2e81a2b1975a710d2cce9f586088e7b178d0167bb9d81978b4f2aff9aa856c71f79254a8de609a058064edc4b3ad3250b7eae835e72a06181d491b0118bf1f548ff744c66b16e1fb437b7650becc7b821ab58ca6da78ff1546069a32b76b,6.287097942
6,dee2783f96fd01ddd82b7a235ba6b21df508c532d5f6b4370c48dbd413eb80d050e79ea0ffddd1bddaac1ea111d2f943432a0a0ab8e98ee088121ded69714e1319ead270e0523ac0404933e20306c5496e7834cc88eb05f2327f08bb7101411b9d6aa7fe3ab53382883acbef0962c7304be1dfb811bd888fc876482cfbeccc62ba89635040a6ddea4780f56f13cb91a2a39187ba060d37b76cda2b3cb432a7153ace39e669e15c2002e783d5ee934dd9e06efe535b01e976f5c616f4358ad32225adb702d2dc5479e9c376ea3d90e5a026ab8756ae64369319dcf2ef79a922b56fdd8f603917b854e3746ad9e3ebe0c5684e90d081d80f86cac2c6e85198fc8f,010001,fa4a1e4337ba88dae89948419a805d7b688088f566049d14d8d6cdc28cc78447297309a044d84c983166b3575a965bdc3eb5cef8ee18a9bfb108bcd8eca33e292c3224910313520e6a2975744f0d809f391ade2be249afc6a459707d9742e5a93af38c8585515abd8141989cd0867e4c3eb74c76b309a5a6de30a9b1991893ed,19.973102942
7,c78612df5aa6d913ee798c5f5437ba44c5478348a2b3ea08eb1df2291b820f987e1dc5dc3d03bfd24ca54f00c3336f4a10afaaf7751da30f4c6083c72054be796ba2e85920afa35f97bf16788d430725441125b07941d539af9e7c900fe58cb7072bd9721f62f1ef8c74b5cedb38e0451ce8fc86f7cfa018ba80aa1b4e0266ccce2cbeada78f6bd757dc8fb4d4ce4c9f99be4c4d600849b61c7ca8fe7f4867b40e6d178f9698a5cd3acd7fedef2bbdb301ef3ab156ea3c3858db3c7c3a25fe8f5bc53d28506b2e840c75e1fd852e4c8d2607725403baf7d554a43fb671ba50b8e1b449d45b0206c11f813f846fd9b95e20e1e487b332ae41075707d345ac86b5,010001,d6748c0d878e88ab3d3b1365c05348f3413419727d7c17a003f92e56846563d2fcc39cd7b666758121aba3f9fb7c2d51dbcb3bd36c98df36a47448a8c2733fd7664bbb45438e3901178f60beffa7d35ab8bac64190cbef149f9b814914d7c8bcc30ed4aa5911a9c1cc8b06b72347f9f197031721f3f9eb5b183282768c26d5d5,5.059101419
8,b9fab287dbc6b5fe07a07864f0a517591a00784ddb4afa429b0081dad8c99d955ac310f3ba33fb77e966709d1e616ed6268987575a020467449f78ee09c1d524f654dd356892acc36c73f6fb09a064425cf10c5bd259c671728aa2375624a77b0b16172069420896bc0ba22d1f1cdaf5a1ba71c4cafc863057bae419ff0fbcea88e52882f6b0719cf85a74517ff19fa93987756692d61fa65e50df5fb8caabc80a6962fc6ef7b5dc0d62ae9d3303776871ff0cf8ca5af994201bb68b3429547b5d22f6fd97f04497ebf34d2221fb5c9726dcdd553dee5b9eb640393eddc0711e591218282c10da8cdd0963bd90e6dde5d929a929beadb3bc467343a8a4b3d18d,010001,d92fa1bc7a4a6d5c852362ba1bb4d39cef559356ef6589954e04ddf6ecdd2cd39bb73d1223b848139520deeb82682ba96e5a0f9a0757cc01c7bf337460f7045c6a1f4660ed45e645047322e7698ed85b71685a6b93351f2b2bb20381cea780aecdb861bf9bfe288028f1f7e74661eba1fba6c5b05fc6330d6f0bc8aefc4c44b1,29.993107183
9,ae6a4d31e40d795add96471f69e2883667f48a109c066606266042c8c5fc438101478bcf6ff325025ae7240037ad7cd5b73846ccb648ad5d5fd6187a91b67d7003be94b5892706e7e45fb86b93032dfed7da209ad973e695e1cf2e1a640eb6c8892c9023db2aeb1757fd5c784e830ad2d85d0c5b108a2dadefe3da713c62dc52f1b1ce26af47c3fc53441b5c60b6b4b72c638c031972f389e129fb1b31a569f77af7cc1769e95a0b436ae285f7b34e13a354a70c8657551cd4950e33c334f319e69bc9b37ee624584fd3ca2039c006a65823c552dba66742b32bc9446f3c348c18a52b56b7b77b131b23ad180438a7cc33d90130856fb8ed0e600d000614f597,010001,d1f7f5ca81b9a91b6bc5d08086117366d3b5e7cd692d0fbd866818f40ef56e1c9f92203aad899ce043d201144327f505999fcbde9921c7b27130e4da1df0aa510ed50e9d7fb88c80bb5816f96b0a2db2729a9c765b8e29af6f241bd5b056addd0d92794a1f274f5c972804d178ac097233b041f9b2b04ff2462333e8fef80ad5,7.603115914
