id,algorithm,hash,digest,signature,e,p,n,duration,return_code
0,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,65271c755a13b4f628f812202ecc7f533ec8f8d8d42408e405d444b284fa9426f08ad209e219e5378ad91e8bbc7d26408b433766d6c2086711b30c1c9a6e42bebfd1936d8cc1571fee577b15410286f342d2a6d187e76430dd092b037081951a5baefaf21c76bcaf8d0c51b98b2cffd65e6656d7a53181831e91f297626ac480,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.038022491,0000
1,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,5fd02bd053d47f7369ad9fdd10be77807c8522d1266a5e5370373a241c7824f28452f8ac0723cbb0182e59a29cdde4f7fb2e8c28006f2ac647bd4fe7f6d245e63c0961d54a295fa5cc37dbcba86f5ede11e72e34bddfdfe3c69e80343ea82c5167b035ecc516649e79e8310a91891a46539f12820e6e10f9f7b16236c3bf555f,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036967306,0000
2,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,01e396a5d931d93a659ea613765a58ef87b282e4d7c30c4e9f6873203a11e95c39501b3ed5e3d5299980a3f4212de71210d326ae49690917115414e055b47f00232cf7a3068e9506e185849df31df8dc96922420be3070e49e9511db4f9b275395d7da3d1b7dadb93e7dda9f56345daa4bba51ef5551f53ed51875f02555ea24,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036987091,0000
3,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4d3801ae90e86cea752b80d32ad2716f4a45e0fddd6d1c1f547f424a4a5f1a9b84165f55f823f589f0b8e6f21eec6e2dff51e9ee5db3e8cb2e30d973a0e2acc704f8926c1001bbbaa894a62b32da727dd7a27d1389afaffbf97d4b19b9b5f8ffe011a8ce42eefdc97171d8f18dea04ba18481ff40a31e6e027c5961ad6c92ef2,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036980089,0000
4,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ae153a2661c1bccd6e386bd8548e54e039f5b0ad9574947a1052f92b0335f5548a9e18c29196ae7d4518187a87423cffb82b7c3ea0d66a809d05c7d3d93785feac3a3efcd3209eda573d2a579a79eb0e0112008375654c1cbab89ab435f29db2f8ac7c7b2cb30cd14f29b12a942e411f309c65f1f1feb246f5115ba1f48490ca,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036957049,0000
5,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0a785614a0d6da3a040854707c15ba69d7c4e98d9cc3fbbc5aceba2513476e2237c5e2a1a7b5e471e058382d40259eb8d6e9d2ab5c1ddb113f2b62799b636a58a9161003f077dc64f9848972f561b96767c643be8bd0b37c20cde916120f93bbf1a86331f3f88ffb7f95abc04a9fa8f71b9d34f1275482c9d5df14265dabd2e9,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036994026,0000
6,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,8ee66e5153100f9a903b68599846a5baf381584e49900499b9280a3493a2100701d6725f608c96b93f24e863f4890d332667eddb8cb5987007e328f8dfd87f1bdaaccd8f98c086ce54a0e48e110ada17aaa6cceac550915103153043c1e91c40e096d3a834803c4d2009bdd82fae83aef9847dc58deeb3bb26e543d4d59dd3a1,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036994227,0000
7,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ba8de2c34b711c45c97eb70d0847bba0c0bed8918680533ad67e7a76b9c94023dcf22048b158ea3c627a3f766d95927a7cfce018d54f265c782862e1c06248de1ebfe4a2d4f597a38e7808d0b3418d9bd7b5c95b27b6388bce75bab66d4f1759075ce0bc32978955ad18895f8157fc158a850e84130b4e4df2f667c85fed9ee0,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.037086008,0000
8,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b2525eb06a1a3c16760a618aed82a8bda069d5fa76ca1435b0bfb812523eeaccaade902c6c49b966c8a627a40d1611b70f60acd43ed03482dca4137c7f3c82311a64e76038a1817e5cc955f5fc23a17a718a3d1c7bfdab142b8deb627b1395998a2b682578ce5a501d46d53107283c3a0c5b905b6c265b5858a93ddc9afe0596,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036838326,0000
9,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4f0b334abf35edaa2448634d1419d901e24c5b8485634a85a6a4245b33516882770f493a0f7d4d36ceaf2f08b3426d72be0b88802b0aa3ebd4dce28db1221439e0873daed6d096c3eab111fb379719186798e4b40f28b0e12c5230f378b6b897c506884cce12f3ace65a1439bf66291eb534ee190fe53cb06dd2a74bd4e27a9f,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036968336,0000
10,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,a75940956d4dbdd0b5b406c979b0cd25b1867cb1564781504d62dde18cda6182175f31b53701cf7676bb5ca62af7b026a0fafee82e0d6e06bd75290e8b3dfd1b7d528dba6dccdfe0724948231b5ed4a3f41477d53bf37a5a2d90f676f295b1525eeb264ba7db713027ad5cb032bfc9d0f63b5af3e989c37cea8d32cb4cbca445,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036999793,0000
11,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,b33b9fde37926dd899e2752eeac5b60c30d00eb81baebf1840df68a58871cdea99ccf0342ac5ce8e01e9b9b08d30bd6b7abe37f3e45ac7e85e73e25426cacd8fb508d98505899890f6f0d68c0178f804f746dccf84417b3d3da02cbd90787a764aad2e927368b70289a31abe198bab42dfe8419b7079a834eb8c343058adb335,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036955141,0000
12,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,053cfa274ead53941390cf21cd3e5398bbdccbfbdda8427eeb1b861bdc46483fde1a682bac7aded67c06ee558ec46995439c5f2350644ca36042952db9552cf3576406551156bcddcb9c02dfd995499fc35d9ed3668bfae6cbccb287846910b216c0b609a26170e37c1fbc56f74a39cc96c355c02056b8f3d73e278b0b17990a,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036899474,0000
13,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ad283215945e66260d54a3e6e58f1ae72cb55c9caf94ee99e77bcf0bc7092badec4e677e2362de440ee7719e491ee84b8f366a12a9ef03bc19fced248f7b9b47bd16209eb81105eca8f9ec08414971ab9401d2e541a896f64d6466bab570925d78c28f87f450e1a7133b9bf0a70775bc3cff0ac05a633e3bfe0948a55ed7c319,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.037106880,0000
14,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,bd581fc932dcd8d4a84887db4ff59b8ed73468615c7a21e3192958d12e0e321ba96b2c21094dabdd1b208395954903788921b30dc95160e07741184e6bef129da1bdf013e844b725c09624739c82e43aaddedfc7b847666a6fe9020adedecba98aaf9798fe23a051f14ec2136ae5b0f1ac24fa5d6cb96fadb7af67e9aabcc88f,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036968629,0000
15,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,68d47ea90c1d60611828ad63ee2a7faad1df61560f39c266649e693bc73c868b28aefa986a6aa42653ac891b9c58108ce9ffeff9fb9d8a2298cab45b66cfff1444be53bbe831fe98850534982b7819b53dc54fe2f687a20eb189d9825e85125095ac5ed734c395a340ee0f0f4760d8a156ca1c54157888a54e3008517dd9e9de,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.037105298,0000
16,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,9281119f9eaf88dc0216472818785861774c9844b4d1a49ffebd247475170cba9c29b329d6f87bb3aa5298564b50fada5d843d44f90526801095b248667dc9b511548ad858a4b3c3f1dd65aa609f1ad1d4a2440bd2d8e4304ff4be9ee7cf1a04960866aef45c43f36f9b37094c95610e5514751444fd39e0fdc822919c279e45,010001,e523fde69bcf720678f8f255d908d305fb61b96b359e840f4e77845c5ea2e01dc140542e0dc7e408f4451a2d00e5efce696d8e054d0f263f0d291e140d24df89,bda88a68661304766269461e048078bcca17d46a7bdc392bd8507a6edb04939af8c3cc0c8269eb99edf74f01b3a744e545184e52c07b40dd13f19c973805e9bc44fa7815f965507521ce663314d09c1b2bc8c6f11ec8d5f32d557d361472d7f3ddb94e0a7a7c3843e0c4679915b37238d11738bfd4e8bb0f95569baf9bf5f957,0.036846153,0000
