id,algorithm,hash,digest,signature,e,p,n,duration,return_code
0,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,229464340665a885c22576c48da0ae1286a1b442322d3e1dd11b554c4075acf5a550f959473f184b2460c1b095255c8f0283f2377bf5fec98787251e9075885d2539083dd379259767c1ca35146ddf1e485114304a80ae90f38f30293a5257f07d6c44a351db0227faca73ba1695ba24b077188476a709cf33f6a1271ca14240a4404f6a768bb9c645b06e69cfd1afbb50712c14252a835e869ad81ee123e4b4fc5c43660092043012e93103fbadc2228313d7f53b93a884658aa6f56b9cd5cc350fcf3d0aae4b821ed76a2c7a2bf1dec1850b949ee0fd36b349e4e85143363d2d6f86f27a1bc073267d3fdb406612741fdfdeb5b713443c8dfd65f386add6d7,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233042136,0000
1,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2776fb3276841167fd31a28f1a929bf7f554265fcdf2842543c116f3d9eef4099439fde9d34b92ef8a147e53a308dc3dd6b3f99a963d21bc1edab3270d518c0a859e7100007e7afe64dd400cebc5d97e92587145ed12c3ec96962cf7f175c21b3e3ecdff47d4e62df4bae5da0759622292271b3c01defed951d06db4c143cfbf6af58e91d213c7d1f546e9ef1dec965ad761ab9e2d9ca51d701679ded46c449bd2d3f67fec79f06ca21d49bf9f9f757c98e459599f1dfe9a816678735dfd082d79133923237739b76cf3f905e8eeaeda826fa3d84dfbf556ee48e01339241f569a3233a1062e4e72e2571c5e4da25bbb1e814e25fa0b4e62553e3a8398148a75,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233990137,0000
2,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,18064a9e36c8ece63a570d8e5272f1c505dc4e1bcb26830740e8c29fc6bd131bc71617a27a6846522a8de5973ed6aa9ee271752ee1fd631fb1f72a98b8aa1ddcf01763213b33518895c2af65a6aba82405b431793f63c40f233b47169132aeccbce38bcdcf9877449c3ef826fb2e4d30fa20f646900c4b3b42cfcb97e508a370d50bb48911e22a8b2d8d61b16e53aaa94c894a3327258ef22439f0b032e475a7f52154b7218fe4fcb0faf8ec206b50a7c791e8a6c5c737d78d569ee870b0bc08ac051520bb2767819f4b25d768f40dbe507d46e05bfb2270280a25aa0db92284a47ea0528e0cecc3f801b5186508241f8574998f3404cc86949992bb5f23f395,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233997218,0000
3,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1efd6e58ed93f4b275bb624f2a852cba3b581be39da28b335c5d37235f7eeafd5e2601b5a390b217ac0b6f85499cf007efe263d78b98d233283b2e3ea61f659d040de25a9c9d87b38b865b172d0a66f6c53d7d481a7c55bc03b931f9f6d5a63636b2eacf5af12042ae2594765ad78f8a0e9efe9008da85fe8b4b38185ad2d9facfb7ef2bbe63af7e9ba2d18b02c672f2574f92c9bfb6ba9b323bd161db0a8f50abdadf4a08945085d0980ed69d98250e97ea86cabe8b0a2005af3250dd9ac163b00a206ea5c4298e2963119fc0922e6cb6d049cf868da2c50c4fee11af48f0413896d4b557c90541e3f7dd4f5ffaf34ed969734ffc49b963ff8ecd29b89040cc,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233993953,0000
4,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,392a2e5fdc24712ff617e62425632a5cdd0341c52dcd43dfce17d9799071bb2a61539a95abb851082db2880c06a82e7e745f38f9ee95a32e3d942a6f03c88b85c9f330c598993e0112d6e1d886f0565cc4d293df8162d1e788f4ad82eb402aeca8f621e4250d9f68892e0ffe45cf1ccf257be70d9b2fe4a3611f7660c49aee85e6d6e83a5fbd101bbe2eafb0b0e85149799c973307262f8826dfbffeba9dda9789fcc450fb3af1fb5be5fd4669b3106376de0d809ffd2eaf9da035d646498d611f90e0edcd8cc67747e7c8485fdf8e832a0a02ca74297b9e47e554b492613aa100f027def81c7490c52835b852da9d0552a48190b9ea89114c68cc9edde264de,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233996006,0000
5,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0397359ee2edbb25de64a8337ba257423a2a91626194779c62f761d6547db2138e6d3a6f41d2b27c318d2baea1b34a5377b41348051c45055217191524a03c0746d969ae5f3c616a1dddb9302b169b016cf47ed5c6ed76a6184d0505a933a4db8aa65d944e5c988c885127015f89ab0732b3d66674f0d42621c680b1ea6d0fcbd0376d744133a0451891ba3ea8abfdd5c81f2f0d829e10f2b6a499d1d2d7f026c1eaea146798d5595a64f98749a20ee6cfb91a60da368d92329c982cf545314f2ee57d25feaa608bb785b7289a95be7244f31a68f32fb75b1283f08e1ca2f0c48b83ee2c342ecbca608bba9e7815dc809fadec6fb637b00e132032ea910989c8,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233996457,0000
6,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0c60748a3e75e8dc18a99a66294bff16d45b59897e5573d674310a3b31e73757913b16615e0e79793c4244764fff1431fa4127346f4aef0de8f2383acbff047bff542a77f9b0ac67a29d99f6c6154016818f61a3301f4e7800459330a339a6bb1a2cd49b7249c07c0a7e060a1adc42db479b9280f05bf78beea43a024ffbb11665ab9532ca9fec0fb8f66619293e6b663daa49c95adb877fcb3f65d367d59c4f24b9e39d1399f0caa16b109779e0ca42367d4b86607ee0d94c91a50c5b81af39e7a4c33f02dfc09e163b5440fd42325df59f80571abb006ab0aa22d3b29512c8bd8d459cfea7619692494fae6c35ca77509b5b233fee0528413ac91073bde72e,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.232993062,0000
7,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3ddcc409fa80e02e32736cac52425aee755befed0bbaa8d03980db9b23f6b9c6624b6a682646a6fc9d83a05fa1c6420ab4536174668421addef13b05770c7e976e3d6fde5ff05ff67e8da1d690c1ef213bf579b3fc3c29ff9c1b54d8de3c03c44f27e98279a6647310f87ab057b88fcc75f40adcfc82096821aced65767eb620af33bc6cb52b4f5662bbd5f3959a35ac54d7a1640bb0b46cacc461f817c61c75dce8481b83f2d5f8b4873673e403ba8ce26136109c291a62d6da9fd0eb8c94220b90713d1522860477fdbd49942eed3e121bb2233cef9d8c6511a8894b43fbc0cfd0a6b2b9152c17a675698d887a4f7c8b1acae91eeaabf383500a55e6073c2c,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233994393,0000
8,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1da5846a84ef5b0c3128b5cd387e9c9ec623eebdbb72b96ac82544500ef7ca1699f8ac4409672226c44cc3a1b85a28b745772f62add84d5324bca6097813c6f17c62780d167cf0037b51c9e3357f593c86579a86a723eee67e2d6a43c5ce8b20693024720f55e2cd470624b1a97bbd7a72a6d525c60946142b02b158d67fd9583fa816c4f9378c93ffce56b6ddf5658208e055aaa648a4f2888f2086795e482a0c2432993d1c4fe8e346f803173f2813c82ab487a806113f3e0ad850d55f9b99d7508eb059bd304211664ff3f333412e8454ba118263da1590ebabab2fcb7e5d9dda8f1e0ded2dbf467ca338d7829b5f6619dd775ad2efe2d263e537834426cb,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233994023,0000
9,0016,000b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,93024a33877eab5d55059800b6d47aa91e2183f50fe6c61222640553728bb2c32b6116576ae1f15ccd6e8ac1cab0b89ff4e1301673dd2c8c6c31a77a8f27d88241a903808139931d9bdd6eae85958b5b2fbb3376fcda2a2b39dfe6339d10555b3452dac0659c6cf7427de807bcf9192333d47d7111f0d3a7723a79cc9a8571dca01f27ab348b8521455febddc55e10d1181b36b1631407d8f8733e388151f24b9f3a2dec3280dec49f901a512300b1978ed81635be37642239efeb4e906a243fbca3ce9e7353e0d8d973ef407dac42e8a42bc366dd234a93f8ea0c94352c5db236863ffea809155b16f9ce936b6036f224824fb0708a64e3f0d73289749f1445,010001,c3175cdaf6029918cef7314f8d445c4d0470c8c958169d4338fe9ff6551090a629804fb10c89415e13b39aee0f2c331e878c880b0e4da36d4bca28677456b593be323adccccae852cc7832701887c025037c5f93a091939e81ccf6772d6d1a32b9e4653a65ae29273311e12bea5c38fbf0f6e07d5ebae95bdf7fb5a86f75c897,9fc21eb0a2aa1f9b813028c41688198ac14ad1bac64fb3619da49018e7d8aa44f9643cbc51d96f00483c1b4fe00bd7ebbac08fa71f95975d600e4d834225b7359dbe637adb870468bbd098567f95980854e5faa38e51b1bafce75081c028a367672002536364f8fba501b7e15a47046a073524dafa81c927c14d45f78925e788ad454d2704c5c7e067c1030fea380c9aaeb90b331e15b92bad9a09ed2b5d3c8897e44a66cac2dc05149b42de44735da771c53860b708eb8a51bec8a36f7b6d63c3e285ea5e723d406e521f83fec9443948686cb7d45c5d2f8f27ffaf4dd09a43ee62ec3f9dff8e0480ea25b498932b67c1fc7036396a7519d97e5835a7a0fd3f,0.233993953,0000
