duration,duration_extra,return_code
0.018451870,0.000000000,0000
0.018172149,0.000000000,0000
0.018462045,0.000000000,0000
0.017452957,0.000000000,0000
0.018083907,0.000000000,0000
0.018453963,0.000000000,0000
0.018454133,0.000000000,0000
0.018084257,0.000000000,0000
0.018450629,0.000000000,0000
0.018452972,0.000000000,0000
0.018084538,0.000000000,0000
0.017444054,0.000000000,0000
0.018450168,0.000000000,0000
0.018102895,0.000000000,0000
0.018454764,0.000000000,0000
0.018454204,0.000000000,0000
0.018079761,0.000000000,0000
0.018443187,0.000000000,0000
0.018453032,0.000000000,0000
0.018095314,0.000000000,0000
0.018445381,0.000000000,0000
0.018449367,0.000000000,0000
0.018104698,0.000000000,0000
0.018439852,0.000000000,0000
0.018448966,0.000000000,0000
0.018099210,0.000000000,0000
0.018439943,0.000000000,0000
0.017459157,0.000000000,0000
0.018091868,0.000000000,0000
0.017441730,0.000000000,0000
0.017435201,0.000000000,0000
0.018119880,0.000000000,0000
0.018448906,0.000000000,0000
0.018447454,0.000000000,0000
0.018087602,0.000000000,0000
0.017431034,0.000000000,0000
0.017448360,0.000000000,0000
0.018111999,0.000000000,0000
0.018435776,0.000000000,0000
0.018437078,0.000000000,0000
0.018122866,0.000000000,0000
0.018444279,0.000000000,0000
0.018443247,0.000000000,0000
0.018103005,0.000000000,0000
0.018443628,0.000000000,0000
0.017453288,0.000000000,0000
0.018105549,0.000000000,0000
0.018437439,0.000000000,0000
0.018441215,0.000000000,0000
0.018107162,0.000000000,0000
0.018445620,0.000000000,0000
0.018450298,0.000000000,0000
0.018093141,0.000000000,0000
0.017428621,0.000000000,0000
0.018449617,0.000000000,0000
0.018118529,0.000000000,0000
0.018439501,0.000000000,0000
0.018447774,0.000000000,0000
0.018104948,0.000000000,0000
0.018452481,0.000000000,0000
0.018448065,0.000000000,0000
0.018086070,0.000000000,0000
0.018440434,0.000000000,0000
0.017432107,0.000000000,0000
0.018126841,0.000000000,0000
0.018441825,0.000000000,0000
0.018442566,0.000000000,0000
0.018108613,0.000000000,0000
0.018449687,0.000000000,0000
0.018442115,0.000000000,0000
0.018091979,0.000000000,0000
0.018443157,0.000000000,0000
0.017437825,0.000000000,0000
0.018116136,0.000000000,0000
0.018441325,0.000000000,0000
0.018442506,0.000000000,0000
0.018105929,0.000000000,0000
0.017426848,0.000000000,0000
0.018454304,0.000000000,0000
0.018109445,0.000000000,0000
0.018521495,0.000000000,0000
0.018445420,0.000000000,0000
0.017444264,0.000000000,0000
0.018449296,0.000000000,0000
0.018127662,0.000000000,0000
0.018446723,0.000000000,0000
0.018448095,0.000000000,0000
0.018102685,0.000000000,0000
0.017438766,0.000000000,0000
0.018446853,0.000000000,0000
0.018103647,0.000000000,0000
0.018435075,0.000000000,0000
0.018454674,0.000000000,0000
0.018101644,0.000000000,0000
0.018442747,0.000000000,0000
0.018454895,0.000000000,0000
0.018099260,0.000000000,0000
0.018444458,0.000000000,0000
0.018441364,0.000000000,0000
0.018104188,0.000000000,0000
0.017437624,0.000000000,0000
0.018457118,0.000000000,0000
0.018095865,0.000000000,0000
0.018441194,0.000000000,0000
0.018443347,0.000000000,0000
0.018112380,0.000000000,0000
0.017442943,0.000000000,0000
0.018441304,0.000000000,0000
0.018104918,0.000000000,0000
0.017430393,0.000000000,0000
0.017461570,0.000000000,0000
0.018096165,0.000000000,0000
0.017438716,0.000000000,0000
0.018450328,0.000000000,0000
0.018106851,0.000000000,0000
0.018446202,0.000000000,0000
0.018444168,0.000000000,0000
0.018099690,0.000000000,0000
0.018442726,0.000000000,0000
0.018460373,0.000000000,0000
0.018087582,0.000000000,0000
0.017443573,0.000000000,0000
0.018455295,0.000000000,0000
