id,n,e,p,duration
0,e48d147260a71314def8a69249d7def54e384be491f9e4c171116ff21b840b22384eb65e7db4c3b4488cd7fb68664e602dcb977c09e1de1f647387ed5284d15d499f5c9de397acc930cc657aac2a2829f53abfa04d32d6c495d0a755a657e5dd447665516b862fe52f043d6df70d404621ff216b1e5f985e964e64d2e8337ce5de1fbdd53dd71b9dd6bea73ca576c97fe16c399382e5ae104466fe9c790b7e933940a0804b7e475d7d76cb1bfa3e9053fa4fe9d3eddd9a2efe7a76477b863393779443180580dc4aff6293ed1e75eb659fc20e80fcad8ac5f30646b48fbf8bfec02152652a18115cd11488c7fe9670b29f827cccadae193b435de1f67e3f3b85,010001,ffc939e260e95da96d50e136321bb4092b2a8a6de1e8cf33eb40d39caaf4d7a033f5d00dbb31cc00a52c35c1e9f713a3febf804d0d5d8c55f8a0fcdd567b51775f8c4c53fc8ec1cd01e1e9cb6c24512793dfa5188747f364e6676963f0daa307589065086de573ee086b48e3b54493643237ac83287504592edf6a0399b599af,2.418112020
1,a076c6f8b16d944448de9cd49fe4d4ba7938a10d38558bfededd324b2f758c980ffcbbdd0e7b1807c7048f2211ea9fbbf9e15cd7f4b29567c1dcf40a9776c7b25990d2ed51212cb71b2d56686391a066d5545f804a849a12d671caed4769f0e39f0fd72d736f2b8687a5145c0b06cdb6550d7d27c9245b673107a0d51a7ded67b048a99c911e256eacacd3c87a355800887f3d89e8c31ac4723c7f43b1d6604216b0e8c906b79408481661865b13e5d2132e9cea5a9818fb1aabf07ba98d5c9685cef86092aa8f265f146f3e0bf3c0e4564436c2a20ea0570a8fbfa5b3729f7d240a472c6afa4153a27dc78139ccbf65afaab080b0757535ba0205b4b9f2b2fd,010001,c9c54d7761d705b7d0ddc5ef5c61d3fb403800f22a647d6b84747799fff02f88c219907ec5b0f41b4ec7173c5ae96261293ceb55fc6c833ef0e7908caa1d86852b98a9380aae31f5ddbea207698cd5e5a4565c79230c9e76bd6760f3eb32f2e007916e1a1f36c3f7bed12907f22ecfd2d32d22f6311cdedbea04d38e54cb6549,3.855193347
2,b00ed6ceb11e87d68fdd570b5dc49770eab8beeb7d7dd19493ef3e7f2cee06de6ebc3eabd1f5bd774a9aa2c4d5fdc766e2f03736b877fc858042eead21b0bf969805bf69a080a3c0851ec9d1d0314c9bcf697c32ca8a1946fae5f088cfb3e5f17c3fe35bac00a0929a74aa35e448ed4fa9197630cb1c3df904ba1cfe8702671b94ebdca6f3a9046eb4e4460d9ac6f6f78a52017821e3ac619e94f8283c2cf5b4dc3ce561abbc1e44b9a072e845ef4efdee7f10cdfc19f58511d05ad6500dd5919712dcbddf082a1b1f10e03993b6e1b63d9c7c8c942ed04112efc85dff8cb8d82489a028a3eb95966c3e04f05a370d431ab37641d9ab890e377f3cd76b8b98e3,010001,c316733dcce4ac241ee6f3e64469dba012b56300a1cde9b505f771232bc91d977d572fdde9f6e4d6413b0a802424f2d3e261bf41135355b264813a719304fb8370b8bb9171b5cc6e47eec3115e41b7b07a6a48b6e85d2f3a8ab0900e1844f92e572d88b05dd88b825a0a9507f0b52a79f06b95764ad714f089998eeaa50059bb,3.044073291
3,bf370d7554f44c0da2ce21ced8d76b20b9aa281d719db76a81403b8afd210ceb2253bbc70f70eb89f26388991fab63316f3c39b3919a3e2442710175deec714fe5b46b819293dd2784e02ca0c0f8984778fdd0db04509553b0a546a5ebbc77742ddb61a1a281062fdd46e3a76bc1887c2f106810f2e92f1f3d1699721a7e1237d9441cd352807975a9980f1b16c42bb4d9f637bb60e991919ff5f880650eab0600c9bfb867549cefb52f1c4fe21b5be631d494616a46bec0e1e36e412b53f1d6ede54b74a36378ddd0725b98120b76bf8537fb6168760d53a7bab0f767ba7e965922094280a376cde5b1575db7871ef835958d92283ace28596a5e477ffb0061,010001,d0fa425557575f896a89bb689bb13f777c351c5a87103d1c18a63162d312f74b96a199980fcf4e75d8ffc03c55b4eb8cd9d8152ca7b4ac15aca2e5956d881fe575cc99ff9b6808cf983f30a6a106bded9be646d04f7f12a6de9bc92984a967cb47e119b0efe85c6531c114aeff9abb78dc274908335d9c7bb241b0e0b6fee673,3.780052371
4,dd55482b7874fb4bc69eeaa75457cbcc47b058d363b7178a89fa8b38368b8925cb9ada31a702f9809385df4e9889e6314f0f089fc9b55af1f52c6eff2f9ca637eaaf6ae5cf5a6988a166faf132c5f49b52f7d200ca71b41b7b49ac140cd6d30c2f72180dea1c21f53cdf5f0786f735c02f8003dd60ff347cdbb8b7eee53e8ddc8495a7e90ba1e89002523bf2261e88a181750cc1da186a30d707715ba3751b4c312a38fe81f18e83114690041b082fb1c6b3ca019a7fb4eb57accafade84e7b77b1b2058148cf448e0d0f16f3c9eea1bb3abc1e1992c5cb5fab434c0ba78c7e706b51f38f007dfab46a190775c6d59d899b181bfb5c17ecb1e5e51d7e01e20c3,010001,e3915f96cfa1eec528e8ebc49f90ddf89ff66298a4447c2d4db81614163ee1113eb9ae807447801a000b581a68b267b8dff132a3c469633c8e97a92e440d8affad39daf4c63d42dbc94f8b62294ede64a7f688b521b6e207c3ae5676ecad9565bba07dcef9e3877ea11c05f40e7ca21945e85c666397d492244e51a9af6ffe75,2.806194460
5,f26f6c66d4e8a574edae3d3879a81b7914e7f94b57e43d48bc801089cd041aae1c72dcce5583ea2ea2930b0fe59e350ae74e9a62b9cbe5cb11bc766cc8e8594e3ca76af03666eab1499d5422f1fcb8ca4f34c38c948a6a6586f92c06b1f3dfadb772012a433ad8ad47ba262236a51f08c001b512a70ddb36244e360cd9d701dea1de19e77fae5387fd7bb2889a2d85c9b27fab6c76f291057cb8e59c14d63da6508fa9faec966edd84a895bb8c2f95da9d13f3bd6f5eab42cf1a002d18d5cb9d471d290d4f075f8544a74920d1018c2c729dfd102a71e81dc882d3e0334180d4dbc976d6f3b9fc17744e3bd05c28ff0fe35b9abe089354beef77e477ea0b2021,010001,f8a60ed10c28b95c8f989e87e094d7a7a7375941aacf788bee2be3ac236263c05b23ccd4f7156f4f7b00da5dc87e9421159b0f9c790992aa95ef5259f2327faea32f71ababb895dd9f2f2c1c947c6c08c5ae7c03d541e6f4973f515677c1e1fb45b2607aad9d34ea36002e42ca24734c3cdb0faf493ff5f03661a1247bdeb4db,2.056225661
6,c5b9b1e5dc18d88f60166239b9031b014e2fbf659ec45316815a3b7824e1d992e4442ba409839bab9dec6de284229737a1d3f6ff7b95e708a8b56a719e2e1d325ca88fbe165e746f678ac0c185062648dcb4df5568688d95882586dd4e76237d41ce54e8374a98d6b4a30f86d935a9b15a4f50cc48796fb0822b5eac54605d9714023dac1b7398ce6b10becb86ebf6df539675fa8e32000bc0889f95a896ea7e0364a3ee33633a20d92e3545d98437b065a4960cb16cf72e649db09cf1e35fcddcd614c9adb77fbe7460a41b0640b221d71f91dcaedbdf7452ebca3201287b70219c4c139d221ce0e0d99b995f309c1eee70ab39a6b6a34069162894fb005331,010001,d401d76e404fe9e3629e9cb781ab487ce6ea3a4abe9b36be819b91cb932bba4bea67e23b27503ad07e4ac5af5300a268291105a38942de30076eda45fa53e5fd254488c40583015de6a62b2921507e9695142bfdac6e8af3d89dfb79d8aa0303dcaed5ef76410f2c1e44ba981e2b9657ae8bd746989d66e2a39ae0615a62117f,6.105204525
7,d8f0370a1c8cab4214a1da3d641e233111b3bc8022caf7f30dc8a6050f794a88861a40f21b48397bcda579f08538dcc0abee12455fc619058a462b9380bee93c9c4a1d4b3bf06e71592ed6c1fc609fd2e7e1b48cff20dd5db7db5dc9fbe1d6bd79a00c381414f7c427f027c5763fb120b2d2f43f852fdf08edc0ff7bd4cb31ef662cb2c964e348aa2180f7b7e7e149fcd19c928d37d789e5c81f3b1a74fccb25c39d575feca0e00f2897e7b13f661751b5d789c838f71fcc998187cad0b7ae45409e68cc6e7f148c8287eae0cdca1a10744b127fdfd7c7a31a5fc943cd1f723d3de4081e0ce3cf0f02a3f64efb3c1f6f15637dd75a632234e9251c763005e751,010001,f681d0d7fdc31c3813a19d96bf554a9f85a8d8e5dc3ccc9ba69448ed33a11db3cebfc3484eb855c56dda828e24d304d186b7d5bdf832b416b69b825fd0a0fdfc0e830cd372b4d08aa1cd51387f440daf1a3eabd55f325f641cbf8f8e59f625852ff71d441ee4bcac6797b7c49f7b8f9a8bf6d7515e8d6f2ef26d543434cb5bef,1.958206573
8,e087f329019b326db9066070e4f0243ea1af56d2eadc6a87e869453db112cb25adb2b868ca95472b6785a974a90f7f73c73fc5dae835e58c12e3ee6dd3ae8a920428d1d1d637c94f9e93fd549d18f005d3038712152cdf10e1b8b1f7fd884a584b366322e1da2d6c50b1ed24d3d816270e3bbfd69395bc6a91bdb77c605cc46ba9cc0461d81b3dccc83bc2ada5f6c61e68fdf9b1af10b4929bdf22f3ce11ed0ca607763df5b3ef6aea005b8bc9f2180d7c80715f3d57a4f50d9fd24f214c31eb740d53260501c068c7172d0f780ef95b526be0b7d951fcf639262303dba2f8d11bf312e17135a98515bfa9df1ed19735e9e8ae6333e2539ea39776bb451ebedf,010001,f38afa21276dcb22fa9e64fecb67615492e60ad47423619192b4bcbece2c515d2f55671903fddf5be139ae8e2b37c7157c53c0d3cf75132e9d52108afc9e8a573fd6b9e07454ddbc4ddd2dc1fefe6ffec09c24d1bc1dacdd125eb783be0c72496fbfc0d79c40eaa4ad0048bad5f853274c5f2c561211d8f7587d314e53500bcd,4.133196373
9,b21fbe98cd41168d4691be4f689dbc2cb3731fb92154b4cab651cef680c9f72acaf01ccf8453dffe82a4d73feb596b9297b08b8369a272df437a51c2331dd59a924b84105cc3bb305a06a6da8c75dc2a20354225aea05bf62f03ff7346ffa1d923f7ef5334cdd530f736a975bba8098915a938848ebfd42ddb5b2e44451ec91c40d614860bf099b9493389a6bfd795261f7849562bada04bc8697be4b495568ec2fc431da99e0c77cacdd1e0df7a4810b5ab9e2f9a64d652f9d2711f617049fedd26fb5d3c4d9ae0dc3c6b2cb8545bb937254dd63a75b477d34216c651f385cc5388e6157b5365074d0530392a7da6ab7530cac6fd45d1b2ec4e187dc90483bb,010001,c9d655780d8040563e4aa3fb94c178ec6d2cb989748639d4bfe67b2bfaf4afe59504b8f6f7ddfbefec0efdbceb6c3e4d59de4a1a2f3f13efa5a05b5b060f22a57491215d1f9a7543ff73081259f4241eea3e4f43f1c6d5ffb77562e2bff260ff859a3ef085b3de7013445aa5faad1065166738191b85a8df3f6d9263bedcc8b9,2.372197973
