id,n,e,p,duration
0,d9e4f720e468e5a630e98de31152cb726dafe6eddbc5d3cd97eb26972f27a8c583031866bd47f4f9c697642c2a8f4fdbad582574ade5913b48746e6134274007682b8459d6928541f2bd45a5339666c7921519d8eeaf73af5040704e4fbde4f9558f411299230b2ae090f32a6857aa2acc3fdc61d2e9a570a9d85ed2a4565ab7,010001,f1015afda30f54f75669fa9e1a91c0a66b4160e1b247576543c0b9ccec333ff7037db52122ffa41cea4545c89f6eea32b4c26b2c5406b55ad0a624dbb3e52d1d,5.314000000
1,d6b029fabcccb84493ea456829e31ed0fefc7fe3b13c259ad99a0823b67eb31222370c7908496356a75fd00f8298ae828543e14c64ce57e3cb973d41797dd4edcca3260f485cb8f640587ab6f98aabe419c9e987e200937ab58a7e597d46a2a8badeb1a62f39ee6478b7902ed624365d7c645e685dc7be3b73691689a779d311,010001,f9428e9bc184b3052cdca4783e4c9397a60154557ae4a6201709bb821427aabab6bd0be5a17e5d7ea7607c468501bfaec95a1178c9aaeed0102fccfd636a59a3,15.310000000
2,cfa5e0f0e733a4edeb175c2b4b6107f352df9794e21068009bc867060c93f22171e074c80575a413b20d3b6c2a3d7d195f8de6a776300f59ad5b923297eae45f62e7cf22425e37cc04ded4e55c0144426984daeb247862d654f2bf4bf9e26977763640ef6252b70999c237c240f6ccb2b12db3b4f432fc08017eeb3bf83e2bbd,010001,fb863eec20bff7ebb5412046fe5a3865c4b41f63063b206e072eaa99554a8a06a4eaaced87e386c15374494f2f50f434e5a7c35c15bb2325a41224cc3f170c8d,13.776000000
3,cb44a23c0250545cd79e88cd1a5fcf03fca835a2e6264e48d92f48b1b7d6cdfdf5494de5254fe6eba12675687d3e4c77acfeddf9bdea123e131d2e8195a1d115e9bba7c7666a37df320b4b7e9695f67fae03f8d85519a366967b261bb4bfd3e9fc8056c968ca7ef58804c1e5a4d2e154176abd69f1c18ab4894ebdbd92fd61f3,010001,faa6f7dcbe4b433bde4420d1e1703cfa688a2f80d11c26e7c2fc4bd80f7cd309447c83f4bb26279eb44b14abe90378b26e94e20b4967fe9ccf9bfe6241364137,2.702000000
4,cc47759b050b67f41e3f08e37b7f8233b459c1cce778185591350041d959cc2c9bb1a41fca89203b3309e61021deaa9399051492066b2ed1a2e5814cb08492902f893c1a1b28b16aab7e541cf1c36cb50bef1b7306ddd1daedb80706c08e8f6cfbde185b4da3576adfd0288444345db42ba733737d283dddea56afbd9ce0b7b3,010001,e608f23ea1e88585599ebd1afcf384cfbcc70bf5e2d9240078c09e54c6ca11a534fa76465fbb78409efaaccdb26301e217396855cdf2b037b25fbec28cacf533,8.405000000
5,b5d3db625c08d96fc0dc7c758622186f68644295693abf715bd51044b2a2714f908b183006aade45f02ea7f8ed60a33b526d8880ca43389a8cb62e8126c744ced0a06b4c5b9996ad7a98f5e4ec6a59bc5e75b0223e7c4c81072b937b15018f4bf135982754b60b8586e0b6f62c626e18dbe17f4ea09353ac4a9392f89fdd082d,010001,efb6bb62cf2bda29c28e32a7eaf9e1c1ee9069f2df24aff3c62da80ef1548afee6ce369995f13829d2fef55fc2c130ce3d00a450068a484fe36d07f80fa52e2d,8.765000000
6,ba4ce28368be0eeac01990761e89c7e7ad6b40237fad921bd6cb0b1f7678d5f17e9d01bdafe5df7e0ab84bfef18fe49609a0bea05e245df08b2b1ccb067238f95c687872b264a3da33fdf81d31c0ec386ef03fe9fcdf23d56d2ec38aab22177a065df5721ddfbc5e0e1ef3e8ce51c447c22955c062ed461793c32b1dc11be55d,010001,edaf0fd16aa1be9af2073dd532545dce8cfdea0793d82dfe1fe3e5bd580570d4731102dd855f1da513cbcef50642d753e7ed72bdc48839a08094de95255d6cd3,12.675000000
7,da44513a0445bef3ee5312a0e2d89b88836dc59be926154d20a486e8401fa3f5efb2e0700790e533cc49107a20a82d3703d7925e34fda1bfdf9e4bdc7114c26668f91ca6303e42c4b650ba144fd3d57b1e81773ff705d7daf37fc73fa80e1577b475c24549cd1f328402c61ef9d59cdfcb9560b5b6aee7620f0077ea829bbc0d,010001,f5ea2d08026b082a42b504426cf6df83ba9d7ed6f7eae296170db117ac986d59d62d3236f434a43fc7fa2daac5a4d6267afcaeee33e2de27d62099234fb09251,3.892000000
8,b8cd832dadeed421004f379d738372ba98d1bba21a99b5463030f83444dce936a02206ac5d943152a6db13072756b1e882713662c71262e695ac225d9b7d98393230228550f0b3a53c7de62bf10e711fe3029cc74eb46ba15e3399d436cd6f3fef753ad2fe95fe590d8947ab5612c746d340f754f5c7a3d8a1dc1667b89d9c33,010001,ef4fa8b4ab7ca9f64ff93217a2f7507a5252d75bb75778f9df917364d5c7985e172b0eb4881ef66101e666b5d08b1903d30f673a8d82aab3263411d6c37c09bf,8.537000000
9,e7de3f45c71e0024148bd2f5f9975ef182c9078712341c155f50770bbe508472ef172688d6eeabfa0901440ab9d93c0a66fec4bb18fb0199d6ef57dd8257dc0a5fc68c26450c04b1b1116c11cc847fc07072da90fbb1ec3bd5f1d566c1b8f7fcb2a90ed0a63d3246379697f3423d71df87b5c910a07190ad05546855ab402e63,010001,f8bc7253b8c09ad1a42972fa6fd10a7d983d5c084b4697d48be9a2fbfb7431e22d648149efe121ef4168227bea039d9579dbbb67f0fc647a89d3509e4712a827,4.005000000
