id,n,e,p,duration
0,b3c32e86e959ed236192b07187610c3447ff8fce800dc752548279c00ec1ea50c7e5fff03268a9fe8bf14ae7be5bdcafa2dcef46eb38fb68ca986546922936d06d10f43745f6140c27712b0f738d392e26e03ad65c0220197544ff974ed63ec1f4c2b212554c61033979f75fad25e0b741212be6a9b402a92e0cddb207e0fdb972ccfd49e33070ceca4a99314d8f5d995da3d167e9d075abdb789c84a1d842abfeeb6ebd1fd0dda1289633e933db8413881e328ace3d0b03878c9a099a4411b68851f9cc7819a2ef9910328f1395d4054650043e9c9c5b1d3181e90e99c6fe68d91676d2b78492e8a3751bcf5c59b11f4f45412709c546cf039be03416703777,010001,d6ad8afebe2af65a8c59da55ac2a2d63b87d7269e0d8cab8e025c39c1bc8fc470e22509544744cf80e9c306d13d0e20dc5bfb764f5923416a277b5b8ffddd78de262745313b1e15c356f8856cdc9855ea615a8c842b30f3940187ed7bf10f6192036ac5b3c238403c5410632d97a3bafeecc9235124daa9d8ac84d03ad5ec3c3,32.849378543
1,dc4b752f419e32791a402d67bea6995ff27324c9687ff99b46dd5db4fdddbccd3451b151c95a4f08587fbb43182bf44f03f897e657ca5be5c2031ef793beb610028dbf9b5a20a4800f99642e2501aecebf6284ce85aee0a769fa97fe10a643081092c00d81743eca960b70f1ee9c77808aebfe10fb98abcd95a09d36f8e04acebd6a7d18cfc45cb8eecfaf9ee81bb5470801606a89c2e17a52d70a5e2070fdd512c129a13c735b627e4296bcbf4f012a68cb072d3c546bb0b67c244948f58d49b07dc94f7cacc2befbd69456ab3452325094a8fd3e6d3e8808a710a649c1be2f2020e0bfb234b98b1471be17c3c1876a46c726ef5a558d1ab58e215e0a989323,010001,e46a60beb917b24acbd73990ed6710d4d2c1ec007bf78c1885a59f1bb5cd98019ed53e260f7321894d2de913518a2f201548026b0cb2df18218fe386b6ffeca4ae830327282482615caaf223ce2d261bc0bc072484b642c618b5495b64b6657f22f544bb121e4239132c86cab4484cd371bbb58ad647d9ae62650af50fa2a563,28.468152854
2,d68f505cfb72ab6a3a4651ecb27e1062f3265e96ae7a9800bc2dfd6499ec754babc4219051b728e0fb2c056e6ce02e3cb3c8b71134150282caa7b0a689a142fcec3384ea034d0efbd3d659556382f1aff686007c20e39d617ac220a55bb412a3fdd6be642aeb534cc7426b9984193cbe6cabc24a7dd2dcb6e3529d943ec479013e23d77ceb57646102b1767e6250d7d20359d99160123d7729860cc022e0c43e7e444bd558c4a882c1ec61957a935e858a95b923e0683e925053cd6cbd38eea62b4c0d5e7b60e86669c59cc0e17d3691e1fcad8dd5dde0b43eb1f5f43fe9a5391310a6e0d415572d3a41b320e09855a686ea8bac838c2edbccbdacd965ead049,010001,dcd05a531846e0b2a9caf97885b2871100eeea1b34f218515702f5546ab1d1e529379f22307587c1ea24980ac16ad76154c43e2456b32e53af2a081b10f96deb5a02d1bc75079f4d112c76e1c671b6f7a08791592d7ec008f1aa8645f5d4a1ab32d79fb077517405dd69c237d321d5c7bb9ee5c3e2bd5a687c98c3132618f39d,15.709522189
3,c5d1d861343588befb69961ca1e05f4a005177878b2c17cdf3a0071831a25d5aefd60c984c059626747256d29c5b9456d55fb47b114887dd782e24ed9279b4519a364e1c76b34ae20eeb66ebcaa0cfcc3abb8a1b2e36082080b83241b1283d08dff3acd6850c5dbd41e93cf7e9d11d2fca91c487be85ddbddedfea40be7ad6a8357732bb4e55d24573c9f4151b95b2431cb5b5c19e2dbf99154c0c02006d2a2d970ad93cb67a0ace6bd3f05d0066b1f09dd0f817f0b3d364087d60b93ff091800c08a893274740d749bcb985d2f806a7e3d430ca9333506f8f7d8721b5355993d99b490846a8bfb778d849d30eb2ca53a4d5b415cfc41ae41efaa4f8fca63bc5,010001,e8932d4b4f86123aefa6ae79ade2390195f1d37e6f9e5670624fa4658ac8380c48f5c345316d2d6483ae30a8cb2cf819d62a712f0723bf3265ab229434053084729321aaeb849946d9a45116562b77c405d37d5c5f903f034c8e406030920a7838d2062527e2bef253c72ef3c80bddd741a24e26af338d7089bd3a2cb0dce333,24.642372220
4,a4dbccb85bc0a83db319275f79ece7e6f95ea957cbdf3f34c5d799862ba3ae289c16b0bc23cb1898fb1b5c776995c1da05f4b77ed5fe32e5f770b0e2f0a87e330c41adfaff16293d114ed8e314c1474fedc8e0ad517089b3c8a49d7bb11aa3389f741b4ec2d3fdd00e9f7f0a6e842c6a6f3288f1bccda635ce28a5ff4d1f90d239825e861b1a44229bae953f40af57f9cc0c9b98c93a589d69a21030a9f0617f1f784fc9cf156c18ee64a13b16d2722096e14c8aa9b5f17ecb1be720166445bf0708284a3dc4da9ba35d0c329da6e35b77aa865ba44daff85be56b6afee73d4ab3ba1caa15cb30e34c796d32fc41460c26fc1a42445b20942e0f868d625ca483,010001,d688af18c7b6006116a76d2dedf2dcc74fb34df1edf748865224d10c03b565bd0febc58eff9231149e7ce71139daf31ebbfe8c7514c040c5e2ec99ccc9b0a886787f993b14c2f6c911a5ce7c7eebb6475c83b379bae8d6aa958afc0fbc9ff0488376ca8171fc3a94c7c3a0ffad1c3346632cf3739d1d513bc25f60aceadc6851,12.887265230
5,d61f2ac88a0fa5371d9a863d56de5d19ee6176f8543d8a1ea63c86aac8b09805ca831506158424af1b07ee66e657cdf3752f3d8ea8edc20aafc812f47063d6de41301f428e0ddb40e923a7df0e2cc99be5352448398eec457e3bff2b6d40fce63c41b56bd917e6b09835e3226bf4a7c0f8d4f698c9136fb78136c66f6f0f514282ccd6ad36ea3804a4b64d1c251dbe23900ca2d04f84c1dca7a5ba3bfc54ddedf7c3f65872de7f067b6a1391cc63bdc69ed307fe28e85637451e70b2ce24d919ab6b324e55d3a67ab51bcf88e539bd6c8cecb14c09cd3b7cd8d74b33e1e9b47d7ee89a6ce46c7b347a241472517866839614c0007925d41d9e483e3aab4935d5,010001,e9e70451d9b7881e99c41c8e35e83e5d2cc5b43802b02448fba078884c4b4a218f81fadc7dec20f17c79973301645416003bcdaa54ded2a4153a72e393c2da662f65dbeff3a3604010d99583975c0375aa4d8989e926267014f748f00417a90b9501b1d556927437b7bac9f896eeff1d08b6052811aa763394133849fc2d877b,16.569368633
6,af67158fc19bdd301745a3083b65656815671fbe1ae57ceeaa79be3b8716e982648bfea6297e167cdc60aefbb44bc442295dca5ea5b186223289972561555e121090e9eb78a315a3e89562f11800a1c795b41bd1239e525ab85b90fa0f6166b89f5e5c8be89833ad31f736d1068fcc9a5ddb9a64871d1f470c45551eb7fa955ad2ed25337f0ae7d5e74d3eba25912a21237ad1a4cdb5730abf92a1ae6a833eb2a78586e3bb5040f9170391f1174491736fe9ee8f4cafe9d0a7294c96342070ee8921728f011c56367eed48c31873dbedc3188c52f3262f6bf009b6dce02a1e2a0d311666ab5360f8424daed4cc0dfc10a3108476e04edbee95b97cbae6457025,010001,d1c9a41e773a7b5964acd1ec56dc8341753d97a95b4670e6a4040b6d32800fb52ee25a59661b71e3cf653de844cdf8cf0626876aebb0e038044a13e3003c2428be483726afe6e620d4560981ca786a56a6184f97a952612993d973f1a0911e7938e4d06f28e24f0e5997ca60333761cac09565a77f2762bb14c92890ab4dcfa9,23.708285715
7,c6718149840ddd28e7dfce0876f1c53205543d5b66b8df64b99cea3f4c2a5b39aaf28a57cf28378126399b9a4cb128196f928393a6bf0e1bda21781e84a94ab95e0383241d1b4317209aaad03e37692db155c84d85b578e4902eba3441647dc1ab4709ab7618b25aa312e8ae33ea8e033ee8ecc7f9f35c52d14c58bc03262e2f47cd2956bd91b0df1c8ba02a1c40159a2ed3952e1384545e4d10946c9e073cc0ac8ce0b0c6a9dc4a4d1802694a4b28bd9deef25f24a032ac8d2dcd4dfb3db4303ffb4df45e418ed68198f94606c36f427c19ec2c4eb6ba44f775c15dafa93c94c5c172fab200ce02e88e3486c4b615c0da9369f76032c5ddf0e6923e1aecb151,010001,e7882e310ba55e8f0f07aec114526c8fe2aab3c48e379ed18cc8b810cd5061487b2ba2079b92e066c690ae3d321cbee8957f7098a0e1b56c7d67ce5e3bc71320b0fa10572e01e7f4de5aea8050758976c191ce39d6ec2a51e2166375909568a94acf557dec3526156984dc6eba4245743ccad4d9b9092e318dd14c1c786e35c9,44.295206045
8,ce4a2ac73e64aff65491669ec71a2ee586e8194716c84b8157536391c927ca9a604013b5ec7a70ecad749c4fb3abf86d16256b366e71f3548996f13f4243f5a7095d000c93262a46fd5564c442a75bce6793e3306b0d6beaa0047a9531d3760dd8e3174b0ecf54823285736c0327dc48d8e75c245d9ecf9c521ca298212a353464fb6037225f59fd2781bbc12cadff8bbfad0357198d0d5ac27afb56fadcfb1fc5bb9df9e115a4f44f10d5a14c2c843cdc75b4e3825764b57386205498d441a8b02bd95dbb071d3ecfeb4bb5bb2b497a0340cbb20aa82291b81454085f754f36c4f76bf003f1b5917719faaa45b5c5e10123b436003abed6edf6d74b9e08797b,010001,e11440d95505f6bfd9a205fe7a0fc603f1591c117bfd9071be762ac63f138acf83443db5788c9e3cbb6bcefca5ca851ae4391a1e481fba9245de1d301d7489c45368e84222162f48e6806e1a751f5039e09609bcafd1aa5e6a542ef2ff0b537b410d02e52f84c6f65dd4431f12a76b9575a7465d5d93d89d7ca0e708b81a2441,8.855362881
9,d4b041419d1680b3e2903e9d5c25456563bd3705b624e80b05ae096b84c9c6d0088641d2a700d3c06daba91adbe8a0489ce722323db5b3f5da31ec2efde08b5c0c3696464470c9d2f5df529eb99af4c2d01f833a7ccb46da165e29a4adc0a2559e72e7f8f95404d9a1f3ea39ee6948bfef375fb88211263491c605fd1db1e1dae3f218c6d5d218af45cad1969c1b6ba5880ee69f1fe47b7761ae4cf7aa2fb76e79486bfe2e9f56569c54c05117deea8ced8c663b6585134f47a5ba97d4feb07707b6f6fb23bc2cb7fff29ee31da9c4575e8638dfebb6acca2f0b9af6dd6a4704bad8944872e2ed51c2e8fb66e1d66755619cee835b8fa7f11b78fde915ee4f9d,010001,f824cad0f060c28e848dbae941c64673f3c291d10b14045e9943f158dae6ac1a1b5862f9caf1fdc86271e02275652cc91abd84b6f2535df42ff633f2961e55563fbf56b3b06d36b4d6d9bc3f46e72492b02ee27d5008a0262cf3f0206c754d9376613aa48a0c2643dc20a478088d820eb906314cd0ae4cdf1543102df5169fef,25.676321828
