id,n,e,p,duration
0,995c4441f6e54e228a089dfad0b6f3422cbf8c23c1c6c7e6209a66f125f0f5143ce942641b76447c5e61d14117b0a405d3209a4ce8a2687d04c9cca6dbf52ee35988ff9269e1141bd632700a8ac473c7f79abb9cbb58f08c2dcf2a78be42c6ec15834e7efa6c06568902ac3bd271869aef82a70cd2c3ec4526e31ffadfd070d6749f029ea457c89d1a86ae5d9d0edd204d540e872edad1d2333ae1570031badf7098034c4e57ae049ac7559e344a064aae9cecb4db966cee64f46a9afa8b7d2a7f99738f569e93f362372d92b313669b6aa04f5ffdbfb168ea057a8f78c49787105768f4eedca9e25c3c8065a414df82c6b9bcf84c74f95125d29518a1c5d6b7,010001,c3431d0156295140a26e48c5bbc0a0252c1a06c1898caaeb16131d314e7381b5641108d091eeb35ce5e5d599170584ab8be5de61c7487c1690bd1888b919eaf3f41f50cd49c2a7a03c92817d85806be6b53be086075e7566f90a8286977900d57d57e0fb2c1c22a37ee0d1d9da7880861fd019145e246a4c6541fbeebb564349,11.680655552
1,91e8afce8fc617f2e5e3d61502eae5df2559bfb92df99ec20650b33fba2d343025e3a853c5ea04ac2153449c28b429c06302792064242f7230a5ee7ecb49abfe3bb0070de1892b67cd396a5c15c14637843fdbeae092d28346e0522b247a7899e79aaddd803c31d56a98eb8839fc0054bce1c5774af912822cd706e3d34160a29f661b67cfdb2dbc8ab1d67635cecd05509f7f4bdc69bb88469269e0bf6667f1cf39ea88d42c55f4c941b7c730c68017e684852acf66e537ddaebb9a098236e4c5863de169455e2125211cdd3ffd2bb3cf0d96087aa28a176eeb907a89f19b03620b70676523d28cbeb538836569c0636a035e40b7bb811d082d4aee9552f183,010001,c243e9d3f01418138e83a1e837b96dde4fbff399edc9e619cef7d708ae878f796ec2775e9feeb3a06b67262498cc8b5d97275f96aa4654370cb1b1db08b8a9d9165c3bc8604b715ff9bf51fa7469a13903a517f7a0844bd4802bbc06729b7775607819fd2972ede13d9fbcff90c88fac194c40f466039783110c175571b1d2a1,17.193107293
2,9b6cebc9c56148ac64283eaf9d08243d0f8d51ca9bf47c37f8164a30616c46083c844060de52c77517f996cd637adc4c5340186331994b49588a422d869bcbeed9a781acaf41c4123d035d9f6f9e28f94bcd66ed6db7009989b297acedee6455012372fbc70ec716b2056a0faa9fd6823b5b68f40ddd730a7040289cfc8cbb73d30598368de7bd25e9f3ac3aded76952fd6a060a6ae61c2c7388c671442473395b564077dd86c04b384ee6f0fdca95c67953a42143a688ea317262cc5993237b6b9512afa4b1ca21596d83e8a7b584a1a978754dcd65edaaead25cef4b521c93db79e0abcd2ff0c5cb3e2ee0eecf6a4ca5307047d4c02e26b7555946406564f9,010001,cd5d75169b2cf7579f54da601f3a34668e52a1700a4f463cdd4df2f76c26c38e85aafc4942affc457ffb3fa944fc9699bcd23988a0943c25587aa6d57aef3a99a89efd7ffcf4e5657606f2a82577f98739ffcc3d616583bf20f1acf336399e94f6d33b0d59ca050b2252e8c847a0fb0e01fa840e7d30f027363b1d282b7f1a55,2.130096958
3,9b861c5f7248899f335cf9ff370322989f19f17a7c3b2ae6a223ce3dc22ebeb7ad8d859c4c8aec42b38cc6502aaa013baa9e48486b7bb64baf6c7d790df19a4755575499e721cfc0a88875cb5fc600b4f51cbc0ec15625103e78f521f9e9b110d99200523cad2c581ee66f821d1e38caef5b235538788ba1699ff40bb6df52aae7fa5785077221b5c91edb38bba560a36be685c864e4d59e28a325341ae0f9a3218e320d3a64976f4c699063b26c832605766ee504250cee1c97d8e1f5355507d2e07466768a862b437ffee4366f9e63bb9d8ef64d24b47f3f33b629eb59003bbe65bec05302dd436a2de79fb4a557ce7c0745991459016e11856dbc3a7e0bbb,010001,c76ab1de8dea452bbf9b52ab451fbbf34bea279b1d0d94fb943b59960ea36deaea5ce1c044fbdaea4bd2dce1f1d6ca138189ae8e1628323a6798a2f76f99736ab7c6489080d0fbf7631de135b2736d0b842affb6327c8d09b3129d273cb7afb6fd7d9743be15ea56b03a171f2cb8515d9ca6458468da18430b362996ec4ab1a9,21.128092982
4,945bbbaa78f247caa12193aa1e3f517f800279084942d6d3dedd9dc1294db042d78d6b8ac767c1808c2cfe1f848d9da1467f65ecdaca3b9583c61e5c1586ca0d6e14a8f87dfec14f7b9600757591e38317f5b554d2b2b864446e68ff3ff4c998aee0760c57072a54740122b249e08189a3aa80e00b08ccfc6f642546f283c7f1a19358c9f15a04c072ed5393a31322775187256ede277967afac9ab44b4a8e1b5291ca741a71a4bd66689b13e547edb00d300603e3e55a03846430296b465f2038a58717b510a972fa6fd7d54bc4b97867776bcb621eea55388fbe14276ef730644d18c8c0e6bb486b1ac18918ce3af201aa36ba2ac32e4764e6834f785e0b81,010001,c29c83aa9b2224ed9fccb2202ef855566006bf56f6f83d46982fc81edbc079430f40a71732acef00b7f66f561298dcb261b3df5b08746fc57fbd189889200514a2e0c15cc3ca98ba5525dce2edc17fd2580fb72f2cf368074b19e67ab8a6af04285b8497cca63e7f3de397a74fb6249779c4af15add6ec5519727a140d26c891,5.710107832
5,96a6c67eeb748c552ce434d14f0fd53a5a02b2e89f31b3cf33afd5c142a4778ce5d1c1a997226bb962881048408ad93128475551596b0abd6bd99bf8ffda60407ca03256d9d26d061296706a8881d59a2dd651a0e744cdf3aca7e5751744366e3f4b957944be92989889c0774ea8886ccec00b2b45626f82e8fe873f5a2145e6d8c6e25ae508f6d043da9b8c1ea950baa769f8579c143323efa8a8035d91b5db68cceeda51bf11559e2b8542a64aa21b5a22737ce0f37e2f9ddf1875d5ddbd5ddf0d7bb870bd097c1b5bb2b2a91c339c26d759a0f07da151441765a2d38efb1381067565ba4d79a67ddfa6efac82b2ff79936901cc96a820fa98d3d0dd0449a9,010001,c61d12f41939e18a32babec99f00a9da6636c0e2700340a66de2790887e852541892531038c481bc5c1ea4d4a3257a874f1f45bad3895beeea2f938e32806eb55f7b8e9d4667a441a8379996a5c93e534c08c6306d9abbf0d60527610ae808202042bd7e0ec12077fcf27b9fce13b345378abf399b45cb826cb452268fc93ae1,6.111101652
6,9c95353c8b59bfa50f499e867a130423f9dc5d5415b1c2134a3ceb7fc31469e4ed8e10d1a8a46f86134ae527018c28bb8e0880229a85c174377154d8daa4a9f3b018e7b2c648fd836c2b2db604ed4fce4279590f654a2c2ed9a697e6b6260126ed36434bcaac16f83812f5959840f5c573563b2f496db8e9d442086a978dce6a38e418674f151e81dafc0d299132cc59c985d1dfa55fa89c4b73bb1aec539168ba841730b88d174f07013f15d884f5c6a005f425a155369cfcb55b0020145ea00b844b803f1a525406ef747bc35f2bbe1efaf8686893225238379f2dff0256602abc88c1846276b777ac126aeb6c4629e5360afcafd41a63e75b016890dde4b3,010001,c5db44ca24a6547338bff1f78048d1226b613775a21987cef9a87067cea958c3001ded373c0931acec3f70f6ec453688b9946a9a0764370cc010bfdb67e7980063967fad59efaf95b1962edc1a187739a9bf5b5b9a9e9842f933de1032a3d883fc156dccedd0065c2c07c6c2a24c1235b28c8cdd49e8514498d3200d92e73fbf,1.550099371
7,9304c181e86f933e81a3f3df389dda8dba3417b26befdce05fb270811f2cfd3feb737ab0a803b1203692c6cbfa716d5675a4b1857028df7fef429bd5f395f8007b2a22e754b5f146bc9963226deb40bf243d7a40e63988b95f632d236c480b570c54c04ff581fb241deff30c9e5ca57008f3ea1cad714101005ed9bb97b866d2abacfaea16f790949bacbd422bdf3050429180311259e5b6980339de733fca3ae2e62235be3a6ead5ec2948a5dbad1700223f8d3d5c55e01c1bf0eff247c0777fddcfa32194d056585616ece5b37f52721d879eaa57608fb46e5b34e4d112a73abcb408f3709aff4f37af0b72ee89f16d892b01c2d7fb9311d4a897ff55307eb,010001,c3e381539b3b86898ff4fac1e8181188059a6727d557e769b17009eecbef4a98fd4fbe05716094e9c84190aaf2ddff98ea1a6d642f533650cdbecba8220f65ee48b542bd7113bab2aded21667feb76de56223c4502397a2329827b60d49739f6ee6d94ea9d9de73102828197548de1ab45ec0a619113e5c5f6c59641c23f1553,8.399114648
8,9d5883099a662f4364b3cac6fcdeacb1f6c4dff9886c0efe731d1fe8be439ddf5875eb3054689b1c1bc731c5bd5110771754d99cbf397462dcb07c7eeb22ca224e707d2120a3f87eb6ac2dc707278af1e1bc22ebdf43b71bf04672a907feb96190dfe93952441b3c6c323dfc11451e0b8afee13ad868a90694f7147c53ec7f4c05bed359f972e3f6dc71ee389bcd1f889a52d6b306e54abd27afe86813cde9119902f039e8ebd255452f3020456431bf29c42ce8cc6cb896d48db50c428dfad80da68aa3962f0b54c6205e4ad99d4078845623291ccc80dae198510ebc49fc1f3248e4f30e5e2164e8bf0fd31605f3511debbd031421ea073d012f56778809e5,010001,c6415de3a8b4ac9e81d8c0569153c4421116f4f4eb6f6d2a4c19d1102f0c76487abae297acc8a6a38652ea5ec46d1a6f42873d259f4ebd71cc39a84412b6a7eb25b4ac93ae4f17b09a94d45865b9d80d6ab9bd472fa8393bd66ce5e634bd42338eac49754e29d2d673380f0fc0119bcb70811dc0226e295b6cc33280aef1ba17,6.846102360
9,961886082a83c781aafcfb7bc1042973d1c94947be1ae3c6cff47929e06b2d55f66cf5bc1f2d63e727d3bc0b1137e647ffd9ecc1246afbe9b4a270ac0cf78e856dc2d0ec44469e1f8b8a1777b3ec550e9e00e435a8a15ea923661c56efe71d3ffdd1a414301181a43994e12a1815790f7b04f6456e6866a1a1ea66e0798b66db2dba3f8dfc1a22599ef8ca47d15f2ca813d8b8cf27040c76fec0bc8e810c92c372b29b6cb69950ed9ce735b6a2810159a1b76a5190682a5e9878dcee7a377880fd30935e5e214332d8dcfa2250e6791403e3c29e8339d51862e41f2e2903aec46f178ea003aa3767df1f63e4c09358ab96f48b298b3e74bdf13a9de2823314eb,010001,c3b0fbd7c21b850d74db996097501d1bbf38ec7136e5cc95ee2059742fabedfb9d1259e0d40a627ca54a4622dd4426a6e53c21882824835835e96be78a190cf2ef9caee94df7f4c48a7a9b0cb30cff3fe242fc2975812e26b5ea3c2d3fd4d29f29e8742e17a6768805eb61d0c15caf8af52f8e919b580c55d3e8f7b5ed61f145,5.255111945
